MODEL_GER_28_5;Typ VII-klasse;Typ VII-klasse;Typ VII-klasse;Typ VII-klasse;Typ VII-klasse;Typ VII-klasse;Typ VII-klasse;Typ VII-klasse;;;X
MODEL_GER_28_6;Typ IX-klasse;Typ IX-klasse;Typ IX-klasse;Typ IX-klasse;Typ IX-klasse;Typ IX-klasse;Typ IX-klasse;Typ IX-klasse;;;X
MODEL_GER_28_7;Typ XXI-klasse;Typ XXI-klasse;Typ XXI-klasse;Typ XXI-klasse;Typ XXI-klasse;Typ XXI-klasse;Typ XXI-klasse;Typ XXI-klasse;;;X
MODEL_GER_28_8;Typ CCI-klasse;Typ CCI-klasse;Typ CCI-klasse;Typ CCI-klasse;Typ CCI-klasse;Typ CCI-klasse;Typ CCI-klasse;Typ CCI-klasse;;;X
MODEL_GER_28_9;Typ CCV-klasse;Typ CCV-klasse;Typ CCV-klasse;Typ CCV-klasse;Typ CCV-klasse;Typ CCV-klasse;Typ CCV-klasse;Typ CCV-klasse;;;X
MODEL_GER_28_10;Typ CDL-klasse;Typ CDL-klasse;Typ CDL-klasse;Typ CDL-klasse;Typ CDL-klasse;Typ CDL-klasse;Typ CDL-klasse;Typ CDL-klasse;;;X
MODEL_GER_28_11;Typ DCX-klasse;Typ DCX-klasse;Typ DCX-klasse;Typ DCX-klasse;Typ DCX-klasse;Typ DCX-klasse;Typ DCX-klasse;Typ DCX-klasse;;;X
MODEL_GER_28_12;Typ DCXXX-klasse;Typ DCXXX-klasse;Typ DCXXX-klasse;Typ DCXXX-klasse;Typ DCXXX-klasse;Typ DCXXX-klasse;Typ DCXXX-klasse;Typ DCXXX-klasse;;;X
MODEL_GER_29_0;Typ XI'U-Kreuzer'-klasse;Typ XI'U-Kreuzer'-klasse;Typ XI'U-Kreuzer'-klasse;Typ XI'U-Kreuzer'-klasse;Typ XI'U-Kreuzer'-klasse;Typ XI'U-Kreuzer'-klasse;Typ XI'U-Kreuzer'-klasse;Typ XI'U-Kreuzer'-klasse;;;X
MODEL_GER_29_1;Typ XII-klasse;Typ XII-klasse;Typ XII-klasse;Typ XII-klasse;Typ XII-klasse;Typ XII-klasse;Typ XII-klasse;Typ XII-klasse;;;X
MODEL_GER_29_2;Typ XVI-klasse;Typ XVI-klasse;Typ XVI-klasse;Typ XVI-klasse;Typ XVI-klasse;Typ XVI-klasse;Typ XVI-klasse;Typ XVI-klasse;;;X
MODEL_GER_31_0;Posen-klasse;Posen-klasse;Posen-klasse;Posen-klasse;Posen-klasse;Posen-klasse;Posen-klasse;Posen-klasse;;;X
MODEL_GER_31_1;Bromberg-klasse;Bromberg-klasse;Bromberg-klasse;Bromberg-klasse;Bromberg-klasse;Bromberg-klasse;Bromberg-klasse;Bromberg-klasse;;;X
MODEL_GER_31_2;Dresden-klasse;Dresden-klasse;Dresden-klasse;Dresden-klasse;Dresden-klasse;Dresden-klasse;Dresden-klasse;Dresden-klasse;;;X
MODEL_GER_31_3;Metz-klasse;Metz-klasse;Metz-klasse;Metz-klasse;Metz-klasse;Metz-klasse;Metz-klasse;Metz-klasse;;;X
MODEL_GRE_21_2;Limnos class;Limnos class;Limnos class;Limnos class;Limnos class;Limnos class;Limnos class;Limnos class;;;X
MODEL_GRE_21_3;Kilkis class;Kilkis class;Kilkis class;Kilkis class;Kilkis class;Kilkis class;Kilkis class;Kilkis class;;;X
MODEL_GRE_28_0;Nordenfelt I class;Nordenfelt I class;Nordenfelt I class;Nordenfelt I class;Nordenfelt I class;Nordenfelt I class;Nordenfelt I class;Nordenfelt I class;;;X
MODEL_GRE_28_1;Delfin class;Delfin class;Delfin class;Delfin class;Delfin class;Delfin class;Delfin class;Delfin class;;;X
MODEL_GRE_28_2;Xifias class;Xifias class;Xifias class;Xifias class;Xifias class;Xifias class;Xifias class;Xifias class;;;X
MODEL_GRE_28_3;Katsonis class;Katsonis class;Katsonis class;Katsonis class;Katsonis class;Katsonis class;Katsonis class;Katsonis class;;;X
MODEL_GRE_28_4;Protefs class;Protefs class;Protefs class;Protefs class;Protefs class;Protefs class;Protefs class;Protefs class;;;X
MODEL_GRE_28_5;Matrozos class;Matrozos class;Matrozos class;Matrozos class;Matrozos class;Matrozos class;Matrozos class;Matrozos class;;;X
MODEL_GRE_28_6;Pipinos class;Pipinos class;Pipinos class;Pipinos class;Pipinos class;Pipinos class;Pipinos class;Pipinos class;;;X
MODEL_HOL_21_3;Rambonnet klasse;Rambonnet klasse;Rambonnet klasse;Rambonnet klasse;Rambonnet klasse;Rambonnet klasse;Rambonnet klasse;Rambonnet klasse;;;X
MODEL_HOL_22_0;Holland klasse;Holland klasse;Holland klasse;Holland klasse;Holland klasse;Holland klasse;Holland klasse;Holland klasse;;;X
MODEL_HOL_22_2;Java klasse;Java klasse;Java klasse;Java klasse;Java klasse;Java klasse;Java klasse;Java klasse;;;X
MODEL_HOL_22_3;Flores klasse;Flores klasse;Flores klasse;Flores klasse;Flores klasse;Flores klasse;Flores klasse;Flores klasse;;;X
MODEL_HOL_22_5;De Ruyter klasse;De Ruyter klasse;De Ruyter klasse;De Ruyter klasse;De Ruyter klasse;De Ruyter klasse;De Ruyter klasse;De Ruyter klasse;;;X
MODEL_HOL_22_6;Tromp klasse;Tromp klasse;Tromp klasse;Tromp klasse;Tromp klasse;Tromp klasse;Tromp klasse;Tromp klasse;;;X
MODEL_HOL_22_7;Provincien klasse;Provincien klasse;Provincien klasse;Provincien klasse;Provincien klasse;Provincien klasse;Provincien klasse;Provincien klasse;;;X
MODEL_HOL_22_8;Eendracht klasse;Eendracht klasse;Eendracht klasse;Eendracht klasse;Eendracht klasse;Eendracht klasse;Eendracht klasse;Eendracht klasse;;;X
MODEL_HOL_23_0;Schorpioen klasse;Schorpioen klasse;Schorpioen klasse;Schorpioen klasse;Schorpioen klasse;Schorpioen klasse;Schorpioen klasse;Schorpioen klasse;;;X
MODEL_HOL_23_1;Evertsen klasse;Evertsen klasse;Evertsen klasse;Evertsen klasse;Evertsen klasse;Evertsen klasse;Evertsen klasse;Evertsen klasse;;;X
MODEL_HOL_23_2;De Zeven Provinciën klasse;De Zeven Provinciën klasse;De Zeven Provinciën klasse;De Zeven Provinciën klasse;De Zeven Provinciën klasse;De Zeven Provinciën klasse;De Zeven Provinciën klasse;De Zeven Provinciën klasse;;;X
MODEL_HOL_24_3;Project 1047 klasse;Project 1047 klasse;Project 1047 klasse;Project 1047 klasse;Project 1047 klasse;Project 1047 klasse;Project 1047 klasse;Project 1047 klasse;;;X
MODEL_HOL_25_0;Ardjoeno klasse;Ardjoeno klasse;Ardjoeno klasse;Ardjoeno klasse;Ardjoeno klasse;Ardjoeno klasse;Ardjoeno klasse;Ardjoeno klasse;;;X
MODEL_HOL_25_2;Roofdier klasse;Roofdier klasse;Roofdier klasse;Roofdier klasse;Roofdier klasse;Roofdier klasse;Roofdier klasse;Roofdier klasse;;;X
MODEL_HOL_25_4;Piet Hein klasse;Piet Hein klasse;Piet Hein klasse;Piet Hein klasse;Piet Hein klasse;Piet Hein klasse;Piet Hein klasse;Piet Hein klasse;;;X
MODEL_HOL_25_5;Van Galen klasse;Van Galen klasse;Van Galen klasse;Van Galen klasse;Van Galen klasse;Van Galen klasse;Van Galen klasse;Van Galen klasse;;;X
MODEL_HOL_25_6;Tjerk Hiddes klasse;Tjerk Hiddes klasse;Tjerk Hiddes klasse;Tjerk Hiddes klasse;Tjerk Hiddes klasse;Tjerk Hiddes klasse;Tjerk Hiddes klasse;Tjerk Hiddes klasse;;;X
MODEL_HOL_25_7;Gerard Callenburgh klasse;Gerard Callenburgh klasse;Gerard Callenburgh klasse;Gerard Callenburgh klasse;Gerard Callenburgh klasse;Gerard Callenburgh klasse;Gerard Callenburgh klasse;Gerard Callenburgh klasse;;;X
MODEL_HOL_25_8;Holland klasse;Holland klasse;Holland klasse;Holland klasse;Holland klasse;Holland klasse;Holland klasse;Holland klasse;;;X
MODEL_HOL_25_9;Friesland klasse;Friesland klasse;Friesland klasse;Friesland klasse;Friesland klasse;Friesland klasse;Friesland klasse;Friesland klasse;;;X
MODEL_HOL_27_3;Gadila klasse;Gadila klasse;Gadila klasse;Gadila klasse;Gadila klasse;Gadila klasse;Gadila klasse;Gadila klasse;;;X
MODEL_HOL_27_4;Karel Doorman klasse;Karel Doorman klasse;Karel Doorman klasse;Karel Doorman klasse;Karel Doorman klasse;Karel Doorman klasse;Karel Doorman klasse;Karel Doorman klasse;;;X
MODEL_HOL_28_0;O1 klasse;O1 klasse;O1 klasse;O1 klasse;O1 klasse;O1 klasse;O1 klasse;O1 klasse;;;X
MODEL_HOL_28_1;O2 klasse;O2 klasse;O2 klasse;O2 klasse;O2 klasse;O2 klasse;O2 klasse;O2 klasse;;;X
MODEL_HOL_28_2;O6 klasse;O6 klasse;O6 klasse;O6 klasse;O6 klasse;O6 klasse;O6 klasse;O6 klasse;;;X
MODEL_HOL_28_3;KXI klasse;KXI klasse;KXI klasse;KXI klasse;KXI klasse;KXI klasse;KXI klasse;KXI klasse;;;X
MODEL_HOL_28_4;KXIV klasse;KXIV klasse;KXIV klasse;KXIV klasse;KXIV klasse;KXIV klasse;KXIV klasse;KXIV klasse;;;X
MODEL_HOL_28_5;O19 klasse;O19 klasse;O19 klasse;O19 klasse;O19 klasse;O19 klasse;O19 klasse;O19 klasse;;;X
MODEL_HOL_28_6;O21 klasse;O21 klasse;O21 klasse;O21 klasse;O21 klasse;O21 klasse;O21 klasse;O21 klasse;;;X
MODEL_HOL_28_9;Dolfjin klasse;Dolfjin klasse;Dolfjin klasse;Dolfjin klasse;Dolfjin klasse;Dolfjin klasse;Dolfjin klasse;Dolfjin klasse;;;X
MODEL_MEX_25_5;Clase Durango;Clase Durango;Clase Durango;Clase Durango;Clase Durango;Clase Durango;Clase Durango;Clase Durango;;;X
MODEL_NOR_28_0;«Kobben» klassen;«Kobben» klassen;«Kobben» klassen;«Kobben» klassen;«Kobben» klassen;«Kobben» klassen;«Kobben» klassen;«Kobben» klassen;;;X
MODEL_NOR_28_1;A-klassen;A-klassen;A-klassen;A-klassen;A-klassen;A-klassen;A-klassen;A-klassen;;;X
MODEL_NOR_28_3;B-klassen;B-klassen;B-klassen;B-klassen;B-klassen;B-klassen;B-klassen;B-klassen;;;X
MODEL_NOR_28_6;U-klassen;U-klassen;U-klassen;U-klassen;U-klassen;U-klassen;U-klassen;U-klassen;;;X
MODEL_NOR_28_9;Kobben-klassen;Kobben-klassen;Kobben-klassen;Kobben-klassen;Kobben-klassen;Kobben-klassen;Kobben-klassen;Kobben-klassen;;;X
# # Japan naval units;;;;;;;;;;;X
MODEL_JAP_21_1;Fuji-class;Classe Fuji;Classe Fuji;Clase Fuji;Fuji-Klasse;Fuji-klasa;;Fuji-Klasse;;;X
MODEL_JAP_21_2;Kawachi-class;Classe Kawachi;Classe Kawachi;Clase Kawachi;Kawachi-Klasse;Kawachi-klasa;;Kawachi-Klasse;;;X
MODEL_JAP_21_3;Fuso-class;Classe Fuso;Classe Fuso;Clase Fuso;Fuso-Klasse;Fuso-klasa;;Fuso-Klasse;;;X
MODEL_JAP_21_5;Nagato-class;Classe Nagato;Classe Nagato;Clase Nagato;Nagato-Klasse;Nagato-klasa;;Nagato-Klasse;;;X
MODEL_JAP_21_6;Tosa-class;Classe Tosa;Classe Tosa;Clase Tosa;Tosa-Klasse;Tosa-klasa;;Tosa-Klasse;;;X
MODEL_JAP_21_7;Kii-class;Classe Kii;Classe Kii;Clase Kii;Kii-Klasse;Kii-klasa;;Kii-Klasse;;;X
MODEL_JAP_21_8;Osumi-class;Classe Osumi;Classe Osumi;Clase Osumi;Osumi-Klasse;Osumi-klasa;;Osumi-Klasse;;;X
MODEL_JAP_21_9;Harima-class;Classe Harima;Classe Harima;Clase Harima;Harima-Klasse;Harima-klasa;;Harima-Klasse;;;X
MODEL_JAP_21_10;A-300-class;Classe A-300;Classe A-300;Clase A-300;A-300-Klasse;A-300-klasa;;A-300-Klasse;;;X
MODEL_JAP_21_12;Yamato-class;Classe Yamato;Classe Yamato;Clase Yamato;Yamato-Klasse;Yamato-klasa;;Yamato-Klasse;;;X
MODEL_JAP_21_13;A-150-class;Classe A-150;Classe A-150;Clase A-150;A-150-Klasse;A-150-klasa;;A-150-Klasse;;;X
MODEL_JAP_22_0;Naniwa-class;Classe Naniwa;Classe Naniwa;Clase Naniwa;Naniwa-Klasse;Naniwa-klasa;;Naniwa-Klasse;;;X
MODEL_JAP_22_1;Tone-class;Classe Tone;Classe Tone;Clase Tone;Tone-Klasse;Tone-klasa;;Tone-Klasse;;;X
MODEL_JAP_22_2;Tenryu-class;Classe Tenryu;Classe Tenryu;Clase Tenryu;Tenryu-Klasse;Tenryu-klasa;;Tenryu-Klasse;;;X
MODEL_JAP_22_3;Sendai-class;Classe Sendai;Classe Sendai;Clase Sendai;Sendai-Klasse;Sendai-klasa;;Sendai-Klasse;;;X
MODEL_JAP_22_5;Mogami-class;Classe Mogami;Classe Mogami;Clase Mogami;Mogami-Klasse;Mogami-klasa;;Mogami-Klasse;;;X
MODEL_JAP_22_6;Agano-class;Classe Agano;Classe Agano;Clase Agano;Agano-Klasse;Agano-klasa;;Agano-Klasse;;;X
MODEL_JAP_22_7;Oyodo-class;Classe Oyodo;Classe Oyodo;Clase Oyodo;Oyodo-Klasse;Oyodo-klasa;;Oyodo-Klasse;;;X
MODEL_JAP_22_8;Ara-class;Classe Ara;Classe Ara;Clase Ara;Ara-Klasse;Ara-klasa;;Ara-Klasse;;;X
MODEL_JAP_22_9;Hino-class;Classe Hino;Classe Hino;Clase Hino;Hino-Klasse;Hino-klasa;;Hino-Klasse;;;X
MODEL_JAP_23_1;Azuma-class;Classe Azuma;Classe Azuma;Clase Azuma;Azuma-Klasse;Azuma-klasa;;Azuma-Klasse;;;X
MODEL_JAP_23_2;Kasuga-class;Classe Kasuga;Classe Kasuga;Clase Kasuga;Kasuga-Klasse;Kasuga-klasa;;Kasuga-Klasse;;;X
MODEL_JAP_23_3;Furutaka-class;Classe Furutaka;Classe Furutaka;Clase Furutaka;Furutaka-Klasse;Furutaka-klasa;;Furutaka-Klasse;;;X
MODEL_JAP_23_4;Myoko-class;Classe Myoko;Classe Myoko;Clase Myoko;Myoko-Klasse;Myoko-klasa;;Myoko-Klasse;;;X
MODEL_JAP_23_5;Ikoma-class;Classe Ikoma;Classe Ikoma;Clase Ikoma;Ikoma-Klasse;Ikoma-klasa;;Ikoma-Klasse;;;X
MODEL_JAP_23_6;Ena-class;Classe Ena;Classe Ena;Clase Ena;Ena-Klasse;Ena-klasa;;Ena-Klasse;;;X
MODEL_JAP_23_7;Shirane-class;Classe Shirane;Classe Shirane;Clase Shirane;Shirane-Klasse;Shirane-klasa;;Shirane-Klasse;;;X
MODEL_JAP_23_8;Ontake-class;Classe Ontake;Classe Ontake;Clase Ontake;Ontake-Klasse;Ontake-klasa;;Ontake-Klasse;;;X
MODEL_JAP_23_9;Mitake-class;Classe Mitake;Classe Mitake;Clase Mitake;Mitake-Klasse;Mitake-klasa;;Mitake-Klasse;;;X
MODEL_JAP_24_0;Tsukuba-class;Classe Tsukuba;Classe Tsukuba;Clase Tsukuba;Tsukuba-Klasse;Tsukuba-klasa;;Tsukuba-Klasse;;;X
MODEL_JAP_24_1;Kongo-class;Classe Kongo;Classe Kongo;Clase Kongo;Kongo-Klasse;Kongo-klasa;;Kongo-Klasse;;;X
MODEL_JAP_24_2;Amagi-class;Classe Amagi;Classe Amagi;Clase Amagi;Amagi-Klasse;Amagi-klasa;;Amagi-Klasse;;;X
MODEL_JAP_24_3;Katsuragi-class;Classe Katsuragi;Classe Katsuragi;Clase Katsuragi;Katsuragi-Klasse;Katsuragi-klasa;;Katsuragi-Klasse;;;X
MODEL_JAP_24_4;B-65-class;Classe B-65;Classe B-65;Clase B-65;B-65-Klasse;B-65-klasa;;B-65-Klasse;;;X
MODEL_JAP_24_5;B-130-class;Classe B-130;Classe B-130;Clase B-130;B-130-Klasse;B-130-klasa;;B-130-Klasse;;;X
MODEL_JAP_24_6;B-131-class;Classe B-131;Classe B-131;Clase B-131;B-131-Klasse;B-131-klasa;;B-131-Klasse;;;X
MODEL_JAP_25_0;Ikazuchi-class;Classe Ikazuchi;Classe Ikazuchi;Clase Ikazuchi;Ikazuchi-Klasse;Ikazuchi-klasa;;Ikazuchi-Klasse;;;X
MODEL_JAP_25_1;Harusame-class;Classe Harusame;Classe Harusame;Clase Harusame;Harusame-Klasse;Harusame-klasa;;Harusame-Klasse;;;X
MODEL_JAP_25_2;Umikaze-class;Classe Umikaze;Classe Umikaze;Clase Umikaze;Umikaze-Klasse;Umikaze-klasa;;Umikaze-Klasse;;;X
MODEL_JAP_25_3;Isokaze-class;Classe Isokaze;Classe Isokaze;Clase Isokaze;Isokaze-Klasse;Isokaze-klasa;;Isokaze-Klasse;;;X
MODEL_JAP_25_4;Minekaze-class;Classe Minekaze;Classe Minekaze;Clase Minekaze;Minekaze-Klasse;Minekaze-klasa;;Minekaze-Klasse;;;X
MODEL_JAP_25_5;Fubuki-class;Classe Fubuki;Classe Fubuki;Clase Fubuki;Fubuki-Klasse;Fubuki-klasa;;Fubuki-Klasse;;;X
MODEL_JAP_25_6;Kagero-class;Classe Kagero;Classe Kagero;Clase Kagero;Kagero-Klasse;Kagero-klasa;;Kagero-Klasse;;;X
MODEL_JAP_25_7;Akizuki-class;Classe Akizuki;Classe Akizuki;Clase Akizuki;Akizuki-Klasse;Akizuki-klasa;;Akizuki-Klasse;;;X
MODEL_JAP_25_8;Matsu-class;Classe Matsu;Classe Matsu;Clase Matsu;Matsu-Klasse;Matsu-klasa;;Matsu-Klasse;;;X
MODEL_JAP_25_9;Amatsukaze-class;Classe Amatsukaze;Classe Amatsukaze;Clase Amatsukaze;Amatsukaze-Klasse;Amatsukaze-klasa;;Amatsukaze-Klasse;;;X
MODEL_JAP_26_0;Akagi-class;Classe Akagi;Classe Akagi;Clase Akagi;Akagi-Klasse;Akagi-klasa;;Akagi-Klasse;;;X
MODEL_JAP_26_1;Shokaku-class;Classe Shokaku;Classe Shokaku;Clase Shokaku;Shokaku-Klasse;Shokaku-klasa;;Shokaku-Klasse;;;X
MODEL_JAP_26_2;Soryu-class;Classe Soryu;Classe Soryu;Clase Soryu;Soryu-Klasse;Soryu-klasa;;Soryu-Klasse;;;X
MODEL_JAP_26_3;Unryu-class;Classe Unryu;Classe Unryu;Clase Unryu;Unryu-Klasse;Unryu-klasa;;Unryu-Klasse;;;X
MODEL_JAP_26_4;Hakuryu-class;Classe Hakuryu;Classe Hakuryu;Clase Hakuryu;Hakuryu-Klasse;Hakuryu-klasa;;Hakuryu-Klasse;;;X
MODEL_JAP_26_5;Taiho-class;Classe Taiho;Classe Taiho;Clase Taiho;Taiho-Klasse;Taiho-klasa;;Taiho-Klasse;;;X
MODEL_JAP_26_6;Kokaku-class;Classe Kokaku;Classe Kokaku;Clase Kokaku;Kokaku-Klasse;Kokaku-klasa;;Kokaku-Klasse;;;X
MODEL_JAP_26_7;G-28-class;Classe G-28;Classe G-28;Clase G-28;G-28-Klasse;G-28-klasa;;G-28-Klasse;;;X
MODEL_JAP_26_8;G-29-class;Classe G-29;Classe G-29;Clase G-29;G-29-Klasse;G-29-klasa;;G-29-Klasse;;;X
MODEL_JAP_27_0;Wakamiya-class;Classe Wakamiya;Classe Wakamiya;Clase Wakamiya;Wakamiya-Klasse;Wakamiya-klasa;;Wakamiya-Klasse;;;X
MODEL_JAP_27_2;Hosho-class;Classe Hosho;Classe Hosho;Clase Hosho;Hosho-Klasse;Hosho-klasa;;Hosho-Klasse;;;X
MODEL_JAP_27_3;Taiyo-class;Classe Taiyo;Classe Taiyo;Clase Taiyo;Taiyo-klasse;Taiyo-klasa;;Taiyo-klasse;;;X
MODEL_JAP_27_4;Kaiyo-class;Classe Kaiyo;Classe Kaiyo;Clase Kaiyo;Kaiyo-klasse;Kaiyo-klasa;;Kaiyo-klasse;;;X
MODEL_JAP_27_5;G-18-class;Classe G-18;Classe G-18;Clase G-18;G-18-klasse;G-18-klasa;;G-18-klasse;;;X
MODEL_JAP_28_0;Type-VII-class;Classe Type-VII;Classe Type-VII;Clase Type-VII;Type-VII-Klasse;Type-VII-Klasse;;Type-VII-Klasse;;;X
MODEL_JAP_28_1;Kaichu I-class;Classe Kaichu I;Classe Kaichu I;Clase Kaichu I;Kaichu I-Klasse;Kaichu I-Klasse;;Kaichu I-Klasse;;;X
MODEL_JAP_28_2;KD1-boat-class;Classe KD1-boat;Classe KD1-boat;Clase KD1-boat;KD1-boot-Klasse;KD1-boat-Klasse;;KD1-boat-Klasse;;;X
MODEL_JAP_28_3;J1-boat-class;Classe J1-boat;Classe J1-boat;Clase J1-boat;J1-boot-Klasse;J1-boat-Klasse;;J1-boat-Klasse;;;X
MODEL_JAP_28_4;J3-class;Classe J3;Classe J3;Clase J3;J3-Klasse;J3-Klasse;;J3-Klasse;;;X
MODEL_JAP_28_5;Type D-class;Classe Type D;Classe Type D;Clase Tipo D;Type D-Klasse;Type D-klasa;;Type D-Klasse;;;X
MODEL_JAP_28_6;ST-boat-class;Classe ST-boat;Classe ST-boat;Clase ST-boat;ST-boat-Klasse;ST-boat-klasa;;ST-boat-Klasse;;;X
MODEL_JAP_28_7;Kuroshio-class;Classe Kuroshio;Classe Kuroshio;Clase Kuroshio;Kuroshio-Klasse;Kuroshio-klasa;;Kuroshio-Klasse;;;X
MODEL_JAP_28_8;Hayashio-class;Classe Hayashio;Classe Hayashio;Clase Hayashio;Hayashio-Klasse;Hayashio-klasa;;Hayashio-Klasse;;;X
MODEL_JAP_28_9;Oyashio-class;Classe Oyashio;Classe Oyashio;Clase Oyashio;Oyashio-Klasse;Oyashio-klasa;;Oyashio-Klasse;;;X
MODEL_JAP_28_10;Harushio-class;Classe Harushio;Classe Harushio;Clase Harushio;Harushio-Klasse;Harushio-klasa;;Harushio-Klasse;;;X
MODEL_JAP_28_11;Hakuryu-class;Classe Hakuryu;Classe Hakuryu;Clase Hakuryu;Hakuryu-Klasse;Hakuryu-klasa;;Hakuryu-Klasse;;;X
MODEL_JAP_28_12;Asashio-class;Classe Asashio;Classe Asashio;Clase Asashio;Asashio-Klasse;Asashio-klasa;;Asashio-Klasse;;;X
MODEL_JAP_29_0;Junsen-gata class;Classe Junsen-gata;Classe Junsen-gata;Clase Junsen-gata;Junsen-gata Klasse;Junsen-gata klasa;;Junsen-gata class;;;X
MODEL_JAP_29_1;Junsen Otsu-gata class;Classe Junsen Otsu-gata;Classe Junsen Otsu-gata;Clase Junsen Otsu-gata;Junsen Otsu-gata Klasse;Junsen Otsu-gata-klasa;;Junsen Otsu-gata class;;;X
MODEL_JAP_29_2;I-400-class;Classe I-400;Classe I-400;Clase I-400;I-400-Klasse;I-400-klasa;;I-400-Klasse;;;X
MODEL_JAP_31_0;Ryujo-class;Classe Ryujo;Classe Ryujo;Clase Ryujo;Ryujo-Klasse;Ryujo-klasa;;Ryujo-Klasse;;;X
MODEL_JAP_31_1;Chitose-class;Classe Chitose;Classe Chitose;Clase Chitose;Chitose-klasse;Chitose-klasa;;Chitose-klasse;;;X
MODEL_JAP_31_2;G-19-class;Classe G-19;Classe G-19;Clase G-19;G-19-klasse;G-19-klasa;;G-19-klasse;;;X
MODEL_OTT_28_0;Müstecip Onbasi class;Müstecip Onbasi class;Müstecip Onbasi class;Müstecip Onbasi class;Müstecip Onbasi class;Müstecip Onbasi class;Müstecip Onbasi class;Müstecip Onbasi class;;;X
MODEL_OTT_28_3;Birindci Inonu Class;Birindci Inonu Class;Birindci Inonu Class;Birindci Inonu Class;Birindci Inonu Class;Birindci Inonu Class;Birindci Inonu Class;Birindci Inonu Class;;;X
MODEL_OTT_28_4;Dumlupynar Class;Dumlupynar Class;Dumlupynar Class;Dumlupynar Class;Dumlupynar Class;Dumlupynar Class;Dumlupynar Class;Dumlupynar Class;;;X
MODEL_OTT_28_5;Atilay Class;Atilay Class;Atilay Class;Atilay Class;Atilay Class;Atilay Class;Atilay Class;Atilay Class;;;X
MODEL_OTT_28_6;Burac Reis Class;Burac Reis Class;Burac Reis Class;Burac Reis Class;Burac Reis Class;Burac Reis Class;Burac Reis Class;Burac Reis Class;;;X
MODEL_POR_21_0;Classe Vasco da Gama;Classe Vasco da Gama;Classe Vasco da Gama;Classe Vasco da Gama;Classe Vasco da Gama;Classe Vasco da Gama;Classe Vasco da Gama;Classe Vasco da Gama;;;X
MODEL_POR_22_0;Classe Sao Gabriel;Classe Sao Gabriel;Classe Sao Gabriel;Classe Sao Gabriel;Classe Sao Gabriel;Classe Sao Gabriel;Classe Sao Gabriel;Classe Sao Gabriel;;;X
MODEL_POR_23_1;Classe Adamastor;Classe Adamastor;Classe Adamastor;Classe Adamastor;Classe Adamastor;Classe Adamastor;Classe Adamastor;Classe Adamastor;;;X
MODEL_POR_25_0;Classe 1;Classe 1;Classe 1;Classe 1;Classe 1;Classe 1;Classe 1;Classe 1;;;X
MODEL_POR_25_1;Classe Tejo;Classe Tejo;Classe Tejo;Classe Tejo;Classe Tejo;Classe Tejo;Classe Tejo;Classe Tejo;;;X
MODEL_POR_25_2;Classe Liz;Classe Liz;Classe Liz;Classe Liz;Classe Liz;Classe Liz;Classe Liz;Classe Liz;;;X
MODEL_POR_25_3;Classe Douro;Classe Douro;Classe Douro;Classe Douro;Classe Douro;Classe Douro;Classe Douro;Classe Douro;;;X
MODEL_POR_25_4;Classe Tamega;Classe Tamega;Classe Tamega;Classe Tamega;Classe Tamega;Classe Tamega;Classe Tamega;Classe Tamega;;;X
MODEL_POR_25_5;Classe D334;Classe D334;Classe D334;Classe D334;Classe D334;Classe D334;Classe D334;Classe D334;;;X
MODEL_POR_25_6;Classe D332;Classe D332;Classe D332;Classe D332;Classe D332;Classe D332;Classe D332;Classe D332;;;X
MODEL_POR_28_1;Classe Espadarte;Classe Espadarte;Classe Espadarte;Classe Espadarte;Classe Espadarte;Classe Espadarte;Classe Espadarte;Classe Espadarte;;;X
MODEL_POR_28_2;Classe Foca;Classe Foca;Classe Foca;Classe Foca;Classe Foca;Classe Foca;Classe Foca;Classe Foca;;;X
MODEL_POR_28_4;Classe Delfim;Classe Delfim;Classe Delfim;Classe Delfim;Classe Delfim;Classe Delfim;Classe Delfim;Classe Delfim;;;X
MODEL_PRI_22_3;Vladivostock class;Vladivostock class;Vladivostock class;Vladivostock class;Vladivostock class;Vladivostock class;Vladivostock class;Vladivostock class;;;X
MODEL_PRU_21_0;Clase Huáscar;Clase Huáscar;Clase Huáscar;Clase Huáscar;Clase Huáscar;Clase Huáscar;Clase Huáscar;Clase Huáscar;;;X
MODEL_PRU_22_0;Clase Lima;Clase Lima;Clase Lima;Clase Lima;Clase Lima;Clase Lima;Clase Lima;Clase Lima;;;X
MODEL_PRU_22_2;Clase Nuevo Huáscar;Clase Nuevo Huáscar;Clase Nuevo Huáscar;Clase Nuevo Huáscar;Clase Nuevo Huáscar;Clase Nuevo Huáscar;Clase Nuevo Huáscar;Clase Nuevo Huáscar;;;X
MODEL_PRU_22_6;Clase Coronel Bolognesi;Clase Coronel Bolognesi;Clase Coronel Bolognesi;Clase Coronel Bolognesi;Clase Coronel Bolognesi;Clase Coronel Bolognesi;Clase Coronel Bolognesi;Clase Coronel Bolognesi;;;X
MODEL_PRU_22_7;Clase Almirante Grau (CL);Clase Almirante Grau;Clase Almirante Grau;Clase Almirante Grau;Clase Almirante Grau;Clase Almirante Grau;Clase Almirante Grau;Clase Almirante Grau;;;X
MODEL_PRU_23_2;Clase Almirante Grau;Clase Almirante Grau;Clase Almirante Grau;Clase Almirante Grau;Clase Almirante Grau;Clase Almirante Grau;Clase Almirante Grau;Clase Almirante Grau;;;X
