##  STRING NAME (do not change!);;;;;;;;;;;X
## ;;;;;;;;;;;X
##  Technology System Techs below here..;;;;;;;;;;;X
##;;;;;;;;;;;X
TECH_CMP_ND_71_5_NAME;Friend or Foe Identification;Identification ami ou ennemi;Identificazione amico/nemico;Indentificación Amigo-Enemigo;Freund-Feind Erkennung;Identyfikacja wróg-przyjaciel;;Ðàñïîçíàâàíèå ñâîé-÷óæîé;;;X
SHORT_TECH_APP_ND_72_NAME;Imp.Con. Tactics;Tactiques conventionnelles II;Tattiche convenzionali migliorate;Tacticas Submarinas Convencionales Mejoradas;Verb.kon.Taktik;Ulepsz. taktyka konwencjonalna;;Óëó÷ø. òàêòèêà íåàòîìíûõ ÏË;;;X
TECH_APP_ND_72_NAME;Improved Conventional Tactics;Tactiques conventionnelles II;Tattiche convenzionali migliorate;Tacticas Submarinas Convencionales Mejoradas;Verbesserte konventionelle Taktiken;Ulepszona taktyka konwencjonalna;;Óëó÷ø. òàêòèêà íåàòîìíûõ ÏË;;;X
TECH_CMP_ND_72_1_NAME;Improved ASW Countermeasures;Contre-mesures ASM II;Contromisure anti sottomarino migliorate;Contramedidas de la GAS Mejoradas;Verbesserte Gegenmassnahmen;Ulepszone przeciwdzia³anie ZOP;;Óëó÷ø. ïðîòèâîëîäî÷íûå êîíòðìåðû;;;X
TECH_CMP_ND_72_2_NAME;Updated Procedural Training;Entrainement procédural mis à jour;Addestramento procedurale aggiornato;Entrenamiento Actualizado;Verbesserte Prozeduren;Zaktualizowany trening proceduralny;;Îáíîâëåííàÿ ñèñòåìà îáó÷åíèÿ;;;X
TECH_CMP_ND_72_3_NAME;Updated Coordination;Coordination mise à jour;Coordinamento aggiornata;Coordinación Actualizada;Verbesserte Koordinierung;Zaktualizowana koordynacja;;Îáíîâëåííàÿ êîîðäèíàöèÿ äåéñòâèé;;;X
TECH_CMP_ND_72_4_NAME;Updated Vigilance;Vigilance mise à jour;Vigilanza costante;Vigilancia Actualizada;Ständige Gefechtsbereitschaft;Zaktualizowane procedury czujnoœci;;Óëó÷ø. ïîñòîÿííàÿ áäèòåëüíîñòü;;;X
TECH_CMP_ND_72_5_NAME;Updated Friend or Foe Assessment;Appréciation ami ou ennemi mise à jour;Valutazione amico/nemico;Indentificación Amigo-Enemigo Actualizada;Verbesserte Freund-Feind Erkennung;Zaktualizowana identyfikacja wróg-przyjaciel;;Îáíîâëåíîå ðàñïîçíàâàíèå ñâîé-÷óæîé;;;X
SHORT_TECH_APP_ND_73_NAME;Adv.Con. Tactics;Tactiques conventionnelles III;Tattiche convenzionali avanzate;Tacticas Submarinas Convencionales Avanzada;Fort.kon.Taktik;Zaaw. taktyka konwencjonalna;;Óñîâ. òàêòèêà íåàòîìíûõ ÏË;;;X
TECH_APP_ND_73_NAME;Advanced Conventional Tactics;Tactiques conventionnelles III;Tattiche convenzionali avanzate;Tacticas Submarinas Convencionales Avanzada;Fortschrittliche konventionelle Taktiken;Zaawansowana taktyka konwencjonalna;;Óñîâ. òàêòèêà íåàòîìíûõ ÏË;;;X
TECH_CMP_ND_73_1_NAME;Updated Procedural Training;Entrainement procédural mis à jour;Addestramento procedurale aggiornato;Entrenamiento Actualizado;Verbesserte Prozeduren;Zaktualizowany trening proceduralny;;Îáíîâëåííàÿ ñèñòåìà îáó÷åíèÿ;;;X
TECH_CMP_ND_73_2_NAME;Crew Psychological Assessment;Appréciation psychologique de l'équipage;Valutazione psicologica equipaggio;Entrenamiento Psicologico;Auswahl der Besatzung nach psychologischen Kriterien;Ocena psychologiczna za³óg;;Îöåíêà ïñèõîëîãè÷åñêîãî ñîñòîÿíèÿ ýêèïàæåé;;;X
TECH_CMP_ND_73_3_NAME;Updated Reaction Training;Entrainement à une meilleure réaction mis à jour;Addestramento aggiornato reazione;Reacción Rapida;Training für verbessertes Reaktionsvermögen;Zaktualizowany trening reakcji;;Îáíîâëåííàÿ îòðàáîòêà äåéñòâèé;;;X
TECH_CMP_ND_73_4_NAME;Improved Submerged Performance;Performances sous-marines II;Performance sottomarina migliorata;Eficiencia de Sumersión Mejorada;Verbesserte Leistungen im Unterwasserbetrieb;Ulepszona efektywnoœæ dzia³añ podwodnych;;Óâåëè÷åíèå ñêîðîñòè ïîãðóæåíèÿ;;;X
TECH_CMP_ND_73_5_NAME;Submarine Theater Command;Ordres du théâtre d'opérations sous-marin;Comando teatro sottomarino;Comando de Submarinos;Erweiterte U-Boot Kommandostruktur;Dowodzenie teatrem dzia³añ okrêtów podwodnych;;Êîìàíäîâàíèå ïîäâîäíûì òåàòðîì âîéíû;;;X
SHORT_TECH_APP_ND_74_NAME;Nuclear Sub Tactics;Tactiques sous-marines nucléaires;Tattiche sottomarino nucleare;Tacticas de Submarinos Nucleares;Nukl.U-Boot Taktik;Taktyka nukl. okr. podw.;;Òàêòèêà àòîìíûõ ïîäëîäîê;;;X
TECH_APP_ND_74_NAME;Nuclear Submarine Tactics;Tactiques sous-marines nucléaires;Tattiche sottomarino nucleare;Tacticas de Submarinos Nucleares;Taktik für Atom U-Boote;Taktyka nuklearnych okrêtów podwodnych;;Òàêòèêà àòîìíûõ ïîäëîäîê;;;X
TECH_CMP_ND_74_1_NAME;High Speed Submerged Operations;Opérations sous-marines à grande vitesse;Operazioni sottomarine ad alta velocità;Operaciones Sumergidas de Alta Velocidad;Hochgeschwindigkeits Tauchoperationen;Operacje podwodne wielkich prêdkoœci;;Âûñîêîñêîðîñòíîå ïîãðóæåíèå;;;X
TECH_CMP_ND_74_2_NAME;Indefinite Submerged Operations;Opérations sous-marines indéfinies;Operazioni sottomarine indefinite;Operaciones Sumergidas Indefinidas;Unbegrenzte Unterwasseroperationen;Nieograniczone operacje podwodne;;Íåçàñåêàåìîå ïîãðóæåíèå;;;X
TECH_CMP_ND_74_3_NAME;Coordination With Conventional Subs;Coordination avec les sous-marins conventionnels;Coordinamento con sottomarini convenzionali;Coordinación con Submarinos Convencionales;Koordinierung mit konventionellen U-Booten;Koordynacja z konwencjonalnymi okrêtami podwodnymi;;Êîîðäèíàöèÿ äåéñòâèé ñ íåàòîìíûìè ÏË;;;X
TECH_CMP_ND_74_4_NAME;Reactor Procedures Officer Training;Entrainement des officiers au fonctionnement du réacteur;Addestramento procedure reattore – ufficiali;Entrenamiento de Oficiales del Reactor;Offiziersausbildung für Kernreaktoren;Trening procedur reaktora dla oficerów;;Îáó÷åíèå êîìñîñòàâà ýêñïëóàòàöèè ÿäåðíîãî ðåàêòîðà;;;X
TECH_CMP_ND_74_5_NAME;Reactor Procedures Crew Training;Entrainement des équipages au fonctionnement du réacteur;Addestramento procedure reattore – equipaggio;Entrenamiento de la Tripulacion del Reactor;Mannschaftsausbildung für Kernreaktoren;Trening procedur reaktora dla za³ogi;;Îáó÷åíèå ýêèïàæà ýêñïëóàòàöèè ÿäåðíîãî ðåàêòîðà;;;X
SHORT_TECH_APP_ND_75_NAME;Ball.Nuclear Sub Tactics;Tactiques de balistique nucléaire sous-marine;Tattiche sottomarino nucleare balistico;Tacticas de Balistica del Submarino Nuclear;Raketentraining;Taktyka nukl. balist. okr. podw.;;Òàêòèêà ÏËÀÐÁ;;;X
TECH_APP_ND_75_NAME;Ballistic Nuclear Submarine Tactics;Tactiques de balistique nucléaire sous-marine;Tattiche sottomarino nucleare balistico;Tacticas de Balistica del Submarino Nuclear;Taktiken für Atom U-Boote mit balistischen Geschossen;Taktyka nuklearnych balistycznych okrêtów podwodnych;;Òàêòèêà ÏËÀÐÁ;;;X
TECH_CMP_ND_75_1_NAME;Nuclear Age Crew Training;Entrainement des équipages à l'âge nucléaire;Addestramento nucleare – ufficiali;Entrenamiento de la Tripulación;Mannschaftsausbilung im Atomzeitalter;Trening nuklearny dla za³ogi;;Ïîäãîòîâêà ýêèïàæåé ÏËÀÐÁ;;;X
TECH_CMP_ND_75_2_NAME;Nuclear Age Officer Training;Entrainement des officiers à l'âge nucléaire;Addestramento nucleare – equipaggio;Entrenamiento de Oficiales;Offiziersausbilung im Atomzeitalter;Trening nuklearny dla oficerów;;Ïîäãîòîâêà êîìñîñòàâà ÏËÀÐÁ;;;X
TECH_CMP_ND_75_3_NAME;Doomsday Acceptance Mentality;Acceptation de la guerre nucléaire;Mentalità d'accettazione guerra nucleare;Aceptación Psicologica del Doomsday;Das letzte Gefecht';Mentalnoœæ akceptacji Dnia Ostatecznego;;Êîíöåïöèÿ  ÿäåðíîãî Àðìàãåääîíà;;;X
TECH_CMP_ND_75_4_NAME;Nuclear Deterrent Preservation Priority;Priorité à la préservation de la dissuasion nucléaire;Priorità preservazione deterrente nucleare;Prioridad de Disuación Nuclear;Priorität für die Erhaltung des nuklearen Abschreckungspotentials;Priorytet zachowania odstraszania nuklearnego;;Êîíöåïöèÿ ÿäåðíîãî ñäåðæèâàíèÿ;;;X
TECH_CMP_ND_75_5_NAME;Rapid Surfacing and Firing;Emersion et tir rapide;Emersione e fuoco rapido;Rapido Posicionamiento y Lanzamiento;Hochgeschwindigkeits Auftauchen und -feuern;Szybkie wynurzenie i atak;;Áûñòðîå âñïëûòèå è çàïóñê ðàêåò;;;X
TECH_CAT_ENGAGEMENT;Engagement Tactics;Tactiques d'engagement;Tattiche d'ingaggio;Tacticas de Encuentro;Gefechtstaktiken;Taktyka ataku;;Òàêòèêà ñðàæåíèÿ;;;X
SHORT_TECH_APP_ND_90_NAME;Fleet-in-Being;Flotte en elle-même;Fleet-in-Being;Flota Estacionada;Fleet-in-Being;Flota-w-porcie;;Âîçäåéñòâèå ôëîòîì;;;X
TECH_APP_ND_90_NAME;Fleet-in-Being;Flotte en elle-même;Fleet-in-Being;Flota Estacionada;Fleet-in-Being;Flota-w-porcie;;Âîçäåéñòâèå ôëîòîì;;;X
TECH_CMP_ND_90_1_NAME;Defensive Posture;Posture défensive;Posizione difensiva;Postura Defensiva;Defensiv Verhalten;Postawa defensywna;;Îáîðîíèòåëüíàÿ ñòðàòåãèÿ;;;X
TECH_CMP_ND_90_2_NAME;Naval Base Defense;Défense de base navale;Difesa base navale;Defensa de Bases Navales;Verteidung der Marinebasen;Obrona baz morskich;;Îáîðîíà âîåííî-ìîðñêèõ áàç;;;X
TECH_CMP_ND_90_3_NAME;Risk Aversion;Aversion du risque;Avversione al rischio;Evitar Riesgos;Vermeidung von Risiken;Awersja do ryzyka;;Ïðåäîòâðàùåíèå ðèñêà;;;X
TECH_CMP_ND_90_4_NAME;Defensive Weaponry Focus;Focus sur l'armement de défense;Focus armi difensive;Enfoque en Armamento Defensivo;Fokus auf defensiven Waffeneinsatz;Nastawienie na uzbrojenie defensywne;;Ïðèîðèòåò-îáîðîíèòåëüíîå âîîðóæåíèå;;;X
TECH_CMP_ND_90_5_NAME;Enemy Deployments Focus;Focus sur le déploiement ennemi;Focus disposizione nemica;Enfoque en Despliegue Enemigo;Fokus auf feindlichen Flotteneinsatz;Nastawienie na pozycje wroga;;Ïðèîðèòåò-îæèäàíèå ðàçâåðòûâàíèÿ âðàæåñêèõ ñèë;;;X
SHORT_TECH_APP_ND_91_NAME;Battle Fleet Con.;Concentration de flotte de bataille;Concentrazione flotta da battaglia;Concentración de la Armada de Guerra;Konz.d.Schlachtflotte;Koncentracja bitewna floty;;Ñîñðåäîòî÷åíèå ôëîòà;;;X
TECH_APP_ND_91_NAME;Battle Fleet Concentration;Concentration de flotte de bataille;Concentrazione flotta da battaglia;Concentración de la Armada de Guerra;Konzentration der Schlachtschiffe;Koncentracja bitewna floty;;Ñîñðåäîòî÷åíèå ôëîòà;;;X
TECH_CMP_ND_91_1_NAME;Single Main Task Force;Principale unité opérationnelle unique;Singola task force principale;Fuerza de Tareas Principal Unica;einzelne Hauptflotte;Pojedyncza g³ówna grupa zadaniowa;;Åäèíàÿ îïåðàòèâíàÿ ãðóïïà;;;X
TECH_CMP_ND_91_2_NAME;Hierarchical Admiralty;Amirauté hiérarchique;Ammiragliato gerarchico;Almirantazgo Jerarquico;Hierarchische Admiralität;Hierarchiczna admiralicja;;Èåðàðõèÿ êîìàíäîâàíèÿ;;;X
TECH_CMP_ND_91_3_NAME;Task Force Integration;Intégration d'unité opérationnelle;Integrazione task force;Integración de la Fuerza de Tareas;Integrierter Flottenaufbau;Integracja grup zadaniowych;;Îáúåäèíåíèå ñîåäèíåíèé â îïåðàòèâíóþ ãðóïïó;;;X
TECH_CMP_ND_91_4_NAME;Task Force Fire Coordination;Coordination dur tir d'unité opérationnelle;Fuoco coordinato task force;Coordinación de Fuego de la Fuerza de Tareas;Feuerkonzentration der Flotte;Koordynacja ognia grup zadaniowych;;Êîîðäèíàöèÿ îãíÿ îïåðàòèâíîé ãðóïïû;;;X
TECH_CMP_ND_91_5_NAME;Enemy Battlefield Intelligence Focus;Focus sur les renseignements à propos du champ de bataille ennemi;Focus intelligence in campo nemico;Enfoque en la Inteligencia Enemiga;Fokus auf feindliche Gefechtsfeldaufklärung;Nastawienie na wywiad wrogich pozycji;;Ïðèîðèòåò-îáíàðóæåíèå âðàæåñêèõ ñèë;;;X
SHORT_TECH_APP_ND_92_NAME;Con. Firepower;Puissance de feu concentrée;Potenza di fuoco concentrato;Poder de Fuego Concentrado;Konz.Feuerkraft;Skoncentr. si³a ognia;;Êîíöåíòðàöèÿ îãíåâîé ìîùè;;;X
TECH_APP_ND_92_NAME;Concentrated Firepower;Puissance de feu concentrée;Potenza di fuoco concentrato;Poder de Fuego Concentrado;Konzentrierte Feuerkraft;Skoncentrowana si³a ognia;;Êîíöåíòðàöèÿ îãíåâîé ìîùè;;;X
TECH_CMP_ND_92_1_NAME;Improved Gun Control;Contrôle de canon II;Controllo armi migliorato;Control de Armas Mejorado;Verbesserte Geschützkontrolle;Ulepszona kontrola dzia³;;Óëó÷ø. óïðàâëåíèå îãíåì îðóäèé;;;X
TECH_CMP_ND_92_2_NAME;Improved Task Force Fire Coordination;Coordonnation de taskforce;Fuoco coordinato task force migl.;Coordinación de Fuego de la Fuerza de Tareas Mejorada;Verbesserte Koordinierung des Feuers;Ulepszona koordynacja ognia grup zadaniowych;;Óëó÷ø. êîîðäèíàöèÿ îãíÿ;;;X
TECH_CMP_ND_92_3_NAME;Large Task Force Maneuvers;Manoeuves de larges taskforce;Manovre di grandi task force;Fuerza de Tareas para Grandes Maniobras;Manöver mit grossen Flottenverbänden;Manewry wielkich grup zadaniowych;;Îðãàíèçîâàííîå ìàíåâðèðîâàíèå;;;X
TECH_CMP_ND_92_4_NAME;Target Designation Techniques;Techniques de désignation de cibles;Tecniche di acquisizione bersaglio;Tecnicas de Selección de Objetivos;Zielbestimmungstechniken;Techniki oznaczania celów;;Ðàçðàáîòêà ìåòîäîâ öåëåóêàçàíèÿ;;;X
TECH_CMP_ND_92_5_NAME;Improved Gunnery Training;Entraînement amélioré;Addestramento artiglieria migl.;Entrenamiento de Armadores Mejorado;Verbessertes Geschütztraining;Ulepszony trening obs³ugi dzia³;;Óëó÷ø. ó÷åáíûå àðòèëëåðèéñêèå ñòðåëüáû;;;X
SHORT_TECH_APP_ND_93_NAME;Focused Fire;Concentration de tir;Fuoco concentrato;Fuego concentrado;Fokuss.Feuer;Skupiony ogieñ;;Ñîñðåäîòî÷åíèå îãíåâîé ìîùè;;;X
TECH_APP_ND_93_NAME;Focused Fire;Concentration de tir;Fuoco concentrato;Fuego concentrado;Zusammengefasstes Feuer;Skupiony ogieñ;;Ñîñðåäîòî÷åíèå îãíåâîé ìîùè;;;X
TECH_CMP_ND_93_1_NAME;Advanced Gun Control;Contrôle de canon III;Controllo armi avanzato;Control de Fuergo Avanzado;Fortschrittliche Geschützkontrolle;Zaawansowana kontrola dzia³;;Óñîâ. óïðàâëåíèå îãíåì îðóäèé;;;X
TECH_CMP_ND_93_2_NAME;Advanced Task Force Fire Coordination;Coordination du tir de l'unité opérationnelle III;Fuoco coordinato task force av.;Coordinación de Fuego de la Fuerza de Tareas Avanzada;Fortschrittliche Koordinierung des Feuers;Zaawansowana koordynacja ognia grup zadaniowych;;Óñîâ. êîîðäèíàöèÿ îãíÿ;;;X
TECH_CMP_ND_93_3_NAME;Advanced Large Task Force Maneuvers;Manœuvres de large unité oprationnelle III;Manovre di grandi task force migl.;Fuerza de Tareas para Grandes Maniobras Mejorada;Fortschrittliche Manöver mit grossen Flottenverbänden;Zaawansowane manewry wielkich grup zadaniowych;;Óñîâ. îðãàíèçîâàííîå ìàíåâðèðîâàíèå;;;X
TECH_CMP_ND_93_4_NAME;Improved Target Designation Techniques;Techniques d'acquisation de cible II;Tecniche di acquisizione bersaglio migl.;Tecnicas de Selección de Objetivos Mejoradas;Verbesserte Zielbestimmungstechniken;Ulepszone techniki oznaczania celów;;Óëó÷ø. ìåòîäû öåëåóêàçàíèÿ;;;X
TECH_CMP_ND_93_5_NAME;Advanced Gunnery Training;Entrainement à l'artillerie III;Addestramento artiglieria avanzato;Entrenamiento de Armadores Avanzado;Fortschrittliches Geschütztraining;Zaawansowany trening obs³ugi dzia³;;Óñîâ. ó÷åáíûå àðòèëëåðèéñêèå ñòðåëüáû;;;X
SHORT_TECH_APP_ND_94_NAME;Escort Submarine;Sous-marin d'escorte;Sottomarino di scorta;Submarino Escolta;Geleit U-Boote;Eskortuj¹cy okr. podw.;;ÏË ñîïðîâîæäåíèÿ;;;X
TECH_APP_ND_94_NAME;Escort Submarine;Sous-marin d'escorte;Sottomarino di scorta;Submarino Escolta;Geleit U-Boote;Eskortuj¹cy okrêt podwodny;;ÏË ñîïðîâîæäåíèÿ;;;X
TECH_CMP_ND_94_1_NAME;Submarine Reconnaissance;Reconnaissance sous-marine;Ricognizione sottomarina;Reconocimiento Submarino;U-Boot Aufklärung;Rekonesans podwodny;;Ïîäâîäíàÿ ðàçâåäêà;;;X
TECH_CMP_ND_94_2_NAME;Submarine Escort Role;Rôle sous-marin d'escorte;Ruolo sottomarino di scorta;Rol del Submarino Escolta;Rolle als Geleit U-Boot;Rola eskortuj¹ca okrêtów podwodnych;;Ñîïðîâîæäåíèå ïîäëîäêàìè;;;X
TECH_CMP_ND_94_3_NAME;Combined maneuvers training;Entrainement aux manœuvres combinées;Addestramento manovre combinate;Entrenamiento de maniobras combinadas;Training kombinierter Manöver;Kombinowany trening manewrowy;;;;;X
TECH_CMP_ND_94_4_NAME;Admiral-submarine hierarchy;Dépendance Sous-marin - Amiral;Gerarchia ammiraglio-sottomarino;Jerarquía almirante submarina;Kommandostruktur U-Bootwaffe;Hierarchia admira³ - okrêt podwodny;;;;;X
TECH_CMP_ND_94_5_NAME;Patrols coordination;Coordination des patrouilles;Coordinamento pattuglie;Coordinación de patrullas;Koordination von Patrouillen;Koordynacja patroli;;;;;X
SHORT_TECH_APP_ND_95_NAME;Floating Fortress;Forteresse flottante;Fortezza galleggiante;Fortaleza Flotante;Schw. Festung;P³ywaj¹ca forteca;;Ïëàâó÷àÿ êðåïîñòü;;;X
TECH_APP_ND_95_NAME;Floating Fortress;Forteresse flottante;Fortezza galleggiante;Fortaleza Flotante;Schwimmende Festung;P³ywaj¹ca forteca;;Ïëàâó÷àÿ êðåïîñòü;;;X
TECH_CMP_ND_95_1_NAME;Improved Task Force Fire Coordination;Coordination du tir de l'unité opérationnelle II;Fuoco coordinato task force migl.;Coordinación de Fuego de la Fuerza de Tareas Mejorada;Verbesserte Koordinierung des Feuers;Ulepszona koordynacja ognia grup zadaniowych;;Óëó÷ø. êîîðäèíàöèÿ îãíÿ òàêòè÷. ãðóïïû;;;X
TECH_CMP_ND_95_2_NAME;Improved Approach Maneuvers;Manœuvres d'approche II;manovre d'approccio migliorate;Maniobras de Aproximación Mejoradas;Verbesserte Annäherungsmanöver;Ulepszone manewry podejœcia;;Óëó÷ø. ìàíåâðåííîå ñáëèæåíèå;;;X
TECH_CMP_ND_95_3_NAME;Improved Gunnery Training;Entrainement à l'artillerie II;Addestramento artiglieria migliorato;Entrenamiento de Armadores Mejorado;Verbessertes Geschütztraining;Ulepszony trening obs³ugi dzia³;;Óëó÷ø. ó÷åáíûå àðòèëëåðèéñêèå ñòðåëüáû;;;X
TECH_CMP_ND_95_4_NAME;Improved Gun Control;Contrôle de canon II;Controllo armi migliorato;Control de Armas Mejoradasl;Verbesserte Geschützkontrolle;Ulepszona kontrola dzia³;;Óëó÷ø. óïðàâëåíèå îãíåì îðóäèé;;;X
TECH_CMP_ND_95_5_NAME;Improved Capital Ship Damage Control;Contrôle de dommage au navire amiral II;Controllo danni navi grosse migl.;Control de Daños Mejorado;Verbesserte Schadenskontrollsysteme für Grosskampfschiffe;Ulepszona kontrola uszkodzeñ wielkich statków;;Óëó÷ø. êîíòðîëü ïîâðåæäåíèé;;;X
SHORT_TECH_APP_ND_96_NAME;Mod. Port Blockades;Blocus portuaire moderne;Blocco portuale moderno;Bloqueo de Puertos Moderno;Mod.Blockade;Wspó³cz. blokady portów;;Ñîâðåì. áëîêàäà ïîðòîâ;;;X
TECH_APP_ND_96_NAME;Modern Port Blockades;Blocus portuaire moderne;Blocco portuale moderno;Bloqueo de Puertos Moderno;moderne Abriegelung von Häfen;Wspó³czesne blokady portów;;Ñîâðåì. áëîêàäà ïîðòîâ;;;X
TECH_CMP_ND_96_1_NAME;Battleship - Cruisers coordination;Interaction Cuirassés Croiseurs;Coordinamento navi da guerra-incrociatori;Acorazado - Coordinación de Cruceros;Schlachtschiff-Kreuzer Koordination;Koordynacja pancerników i kr¹¿owników;;;;;X
TECH_CMP_ND_96_2_NAME;Coastal patrols coordination;Coordination des patrouilles côtières;Coordinamento pattuglie costiere;Coordinación de patrullas costeras;Koordination von Küstenpatrouillen;Koordynacja patroli nadbrze¿nych;;;;;X
TECH_CMP_ND_96_3_NAME;Distant blocus mastery;Maitrise du blocus distant;Padronanza blocus distanti;Dominio de los bloqueos lejanos;Fernblockade;Mistrzostwo dalekiej blokady komunikacyjnej;;;;;X
TECH_CMP_ND_96_4_NAME;Battleship concentration;Concentration de cuirassés;Concentrazione navi da battaglia;Concentración de Acorazados;Schlachtschiffkonzentration;Koncentracja pancerników;;;;;X
TECH_CMP_ND_96_5_NAME;Battleship - patrol boats coordination;Interaction Navires lourds et patrouilleurs côtiers;Coordinamento navi da battaglia-navi di pattuglia;Acorazado - Coordinación de Patrulleros;Schlachtschiff-Patrouillenboot Koordination;Koordynacja pancerników i ³odzi patrolowych;;;;;X
SHORT_TECH_APP_ND_97_NAME;Decisive Battle;Bataille décisive;Battaglia decisive;Batallas Decisivas;Entscheidungsschl.;Decyduj¹ca bitwa;;Ðåøàþùåå ñðàæåíèå;;;X
TECH_APP_ND_97_NAME;Decisive Battle;Bataille décisive;Battaglia decisive;Batalla Decisiva;Entscheidungsschlacht;Decyduj¹ca bitwa;;Ðåøàþùåå ñðàæåíèå;;;X
TECH_CMP_ND_97_1_NAME;Advanced Task Force Fire Coordination;Coordonation de tir de task force;Fuoco coordinato task force av.;Coordinación de Fuego de la Fuerza de Tareas Avanzada;Fortschrittliche Koordinierung des Feuers;Zaawansowana koordynacja ognia grup zadaniowych;;Óñîâ. êîîðäèíàöèÿ îãíÿ òàêòè÷. ãðóïïû;;;X
TECH_CMP_ND_97_2_NAME;Improved Approach Maneuvers;Manœuvres d'approche III;manovre d'approccio migliorate;Maniobras de Aproximación Mejoradas;Verbesserte Annäherungsmanöver;Ulepszone manewry podejœcia;;Óñîâ. ìàíåâðåííîå ñáëèæåíèå;;;X
TECH_CMP_ND_97_3_NAME;Advanced Gunnery Training;Entrainement à l'artillerie III;Addestramento artiglieria avanzato;Entrenamiento de Armadores Mejorado;Fortschrittliches Geschütztraining;Zaawansowany trening obs³ugi dzia³;;Óñîâ. ó÷åáíûå àðòèëëåðèéñêèå ñòðåëüáû;;;X
TECH_CMP_ND_97_4_NAME;Enemy Seek and Destroy Focus;Focus sur la traque & destruction de l'ennemi;Focus cerca&distruggi;Enfoque en Buscar y Destruir;Fokus auf feindliche 'such&zerstör' Taktiken;Nastawienie na szukanie i niszczenie wroga;;Ïðèîðèòåò - ïîèñê è óíè÷òîæåíèå âðàãà;;;X
TECH_CMP_ND_97_5_NAME;Advanced Capital Ship Damage Control;Contrôle de dommage au navire amiral III;Controllo danni navi grosse avanzato;Control de Daños Avanzado;Fortschrittliche Schadenskontrollsystems für Grosskampfschiffe;Zaawansowana kontrola uszkodzeñ wielkich statków;;Óñîâ. êîíòðîëü ïîâðåæäåíèé;;;X
SHORT_TECH_APP_ND_98_NAME;Massive Strike;Frappe massive;Colpo massivo;Ataque Masivo;Mass.Angriff;Zmasowane uderzenie;;Ìàññèðîâàííûé óäàð;;;X
TECH_APP_ND_98_NAME;Massive Strike;Frappe massive;Colpo massivo;Ataque Masivo;Massiver Angriff;Zmasowane uderzenie;;Ìàññèðîâàííûé óäàð;;;X
TECH_CMP_ND_98_1_NAME;advanced armor;Blindage avancé;Corazza avanzata;armadura avanzada;Fortschrittliche Panzerung;Zaawansowany pancerz;;;;;X
TECH_CMP_ND_98_2_NAME;Power gunnery and saturation gunnery coordination;Coordination tirs de saturation et tirs de puissance;Coordinamento tiri di saturazione e di potenza;Poder de Artillería y Coordinación de la saturación de la artillería;Feuerkonzentration;Koordynacja si³y i natê¿enia ostrza³u;;;;;X
TECH_CMP_ND_98_3_NAME;Gunnery adjustment by Seaplane;Réglage des tirs par hydravion;Aggiustamento tiro con idrovolanti;Ajuste de Artillería por Hidroavión;Feuerleitung durch Seeflugzeuge;Regulacja ostrza³u przez wodnop³aty;;;;;X
TECH_CMP_ND_98_4_NAME;Guns mechanical servoing;Asservissement des canons mécanique;Meccanismi meccanici dei cannoni;Guiado mecánico de los cañones;Motorgetriebene Geschütztürme;Mechaniczne serwo dla dzia³;;;;;X
TECH_CMP_ND_98_5_NAME;Munitions follow-up;Gestion des munitions;Gestione munizioni;Trazadoras;Munitionsnachschub;Zarz¹dzanie amunicj¹;;;;;X
SHORT_TECH_APP_ND_105_NAME;Mod. Firepower;Puissance de feu moderne;Potenza di fuoco moderna;Poder de Fuego Moderno;Mod.Feuerkraft;Wspó³czesna si³a ognia;;Ñîâðåì. îãíåâàÿ ìîùü;;;X
TECH_APP_ND_105_NAME;Modern Firepower;Puissance de feu moderne;Potenza di fuoco moderna;Poder de Fuego Moderno;Moderne Feuerkraft;Wspó³czesna si³a ognia;;Ñîâðåì. îãíåâàÿ ìîùü;;;X
TECH_CMP_ND_105_1_NAME;Guns electric  servoing;Asservissement des canons électromécanique;Meccanismi elettrici dei cannoni;Guiado eléctrico de los cañones;Elektrisch bewegte Geschütztürme;Elektryczne serwo dla dzia³;;;;;X
TECH_CMP_ND_105_2_NAME;Under-horizon gunnery;Pratique du tir sous l'horizon;Tiri sotto l'orizzonte;Artillería Under-horizon;Indirektes Feuer;Ostrza³ poza liniê horyzontu;;;;;X
TECH_CMP_ND_105_3_NAME;Mechanical reloading of guns;Rechargement automatique des canons;Ricarica meccanica cannoni;Recarga mecánica de los cañones;Automatisches nachladen;Mechaniczne prze³adowywanie dzia³;;;;;X
TECH_CMP_ND_105_4_NAME;High cadency gunnery;Pratique du tir à haute cadence;Tiri ad alta cadenza;Artillería de cadencia alta;Schnellfeuer;D³ugotrwa³y ostrza³;;;;;X
TECH_CMP_ND_105_5_NAME;High precision gunnery;Pratique du tir assisté par radar;Tiri ad alta precisione;Artillería de precisión alta;Präzisionsfeuer;Ostrza³ o zwiêkszonej precyzji;;;;;X
SHORT_TECH_APP_ND_106_NAME;Mod.Cruisers Role;Rôle de croiseur moderne I;Ruolo incrociatore moderno;Rol del Crucero Moderno;Mod.Kreuzer;Wspó³cz. rola kr¹¿owników;;Ñîâðåì. ðîëü êðåéñåðîâ;;;X
