#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#  ========================;;;;;;;;;;;X
########################################;;;;;;;;;;;X
#  Division Description;;;;;;;;;;;X
########################################;;;;;;;;;;;X
MODEL_13_10;Advanced Interceptor;Chasseur III;Intercettore avanzato;Interceptor avanzado;Fortschrittlicher Abfangjдger;Zaaw. myњliwiec przechwytuj№cy;;Усовершенствованный перехватчик;;;X
MODEL_13_11;Basic Turbojet Interceptor;Intercepteur а turborйacteur I;Intercettore a turbogetto di base;Interceptor a turborreacciуn bбsico;Einfacher Turbojet-Abfangjдger;Podst. turb. myњliwiec przechw.;;Базовый реактивный перехватчик;;;X
MODEL_13_12;Advanced Turbojet Interceptor;Intercepteur а turborйacteur III;Intercettore a turbogetto potenziato;Interceptor a turborreacciуn avanzado;Fortschrittlicher Turbojet-Abfangjдger;Ulepszony turb. myњliwiec przechw.;;Усов. реактивный перехватчик;;;X
MODEL_13_13;Supersonic Interceptor;Intercepteur supersonique;Intercettore Supersonico;Interceptor supersуnico;Ьberschall-Abfangjдger;Ponaddџwiкkowy myњliwiec przechwytuj№cy;;Сверхзвуковой перехватчик;;;X
MODEL_13_14;Semi-Modern Interceptor;;Intercettore semi-moderno;Interceptor Semi-Moderno;Ьberschall-Abfangjдger;Powojenny myњliwiec;;Полусоврем.перехватчик;;;X
MODEL_13_15;Modern Interceptor;;Intercettore moderno;Interceptor Moderno;Moderner Ьberschall-Abfangjдger;Wspуіczesny myњliwiec;;Соврем.перехватчик;;;X
MODEL_13_16;Adv Supersonic Interceptor;;Intercettore moderno;Interceptor Moderno;Moderner Ьberschall-Abfangjдger;Wspуіczesny myњliwiec;;Соврем.перехватчик;;;X
MODEL_13_21;Basic Rocket Interceptor;Intercepteur а rйaction I;Intercettore missile di base;Interceptor cohete bбsico;Einfacher Raketen-Abfangjдger;Podst. rak. myњliwiec przechw.;;Базовый ракетный перехватчик;;;X
MODEL_13_22;Improved Rocket Interceptor;Intercepteur а rйaction II;Intercettore missile migliorato;Interceptor cohete mejorado;Verbesserter Raketen-Abfangjдger;Ulepszony rak. myњliwiec przechw.;;Улучшенный ракетный перехватчик;;;X
MODEL_14_0;1st Gen. Strategic Bomber;;Bombardiere strategico I Gen.;1є Gen. Bombardero estratйgico;Frьher strategischer Weltkriegsbomber;Bombowiec strategiczny I generacji;;Страт.бомбардировщик 1 поколения;;;X
MODEL_14_1;2nd Gen. Strategic Bomber;;Bombardiere strategico II Gen.;2Є Gen. Bombardero estratйgico;Einfacher strategischer Weltkriegsbomber;Bombowiec strategiczny II generacji;;Страт.бомбардировщик 2 поколения;;;X
MODEL_14_2;3rd Gen. Strategic Bomber;;Bombardiere strategico III Gen.;3є Gen. Bombardero estratйgico bбsico;Strategischer Vorkriegsbomber;Bombowiec strategiczny III generacji;;Страт.бомбардировщик 3 поколения;;;X
MODEL_14_3;Basic Strategic Bomber;Bombardier stratйgique I;Bombardiere strategico di base;Bombardero estratйgico;Einfacher strategischer Bomber;Podst. bombowiec strategiczny;;Базовый стратегический бомбардировщик;;;X
MODEL_14_4;Improved Strategic Bomber;Bombardier stratйgique II;Bombardiere strategico migliorato;Bombardero estratйgico mejorado;Verbesserter strategischer Bomber;Ulepszony bombowiec strategiczny;;Улучшенный стратегический бомбардировщик;;;X
MODEL_14_5;Advanced Strategic Bomber;Bombardier stratйgique III;Bombardiere strategico avanzato;Bombardero estratйgico semi-moderno;Fortschrittlicher strategischer Bomber;Zaaw. bombowiec strategiczny;;Усов. стратегический бомбардировщик;;;X
MODEL_14_6;Semi-Modern Strategic Bomber;Bombardier stratйgique IV;Bombardiere strategico Semi Moderno;Bombardero estratйgico semimoderno;Halbmoderner strategischer Bomber;Zaaw. bombowiec strategiczny;;Полусовр. страт. бомбардировщик;;;X
MODEL_14_7;Turbojet Strategic Bomber;Bombardier stratйgique а turborйacteur;Bombardiere strategico a turbogetto;Bombardero estratйgico a turborreacciуn;Strategischer Turbojet-Bomber;turboodrz. bombowiec strategiczny;;Реактивный стратегический бомбардировщик;;;X
MODEL_14_8;Improved Turbojet Strategic Bomber;Bombardier stratйgique а turborйacteur II;Bombardiere Strategico a Turbogetto Migliorato;Bombardero estratйgico a turborreacciуn mejorado;Verb. strategischer Turbojet-Bomber;Ulepszony turboodrzutowy bombowiec strategiczny;;Улучш.реакт. страт. бомбардировщик;;;X
MODEL_14_9;Intercontinental Strategic Bomber;Bombardier stratйgique intercontinental;Bombardiere Strategico Intercontinentale;Bombardero estratйgico intercontinental;Interkontinentalbomber;Miкdzykontynentalny bombowiec strategiczny;;Межконтинент. страт. бомбардировщик;;;X
MODEL_15_0;Experimental Bomber;;Bombardiere sperimentale;Bombardeo Experimental;Experimentalbomber;Bombowiec eksperymentalny;;Эксперим.бомбардировщик;;;X
MODEL_15_1;1st gen. Short range Bomber;;Bombardiere a corto raggio I Gen.;1є gen. Bombardero corto alcance;Frьher taktischer Weltkriegsbomber;Bombowiec krуtkiego zasiкgu I generacji;;Бомбардировщик ближ.действ.1 пок.;;;X
MODEL_15_2;2nd gen. Short range Bomber;;Bombardiere a corto raggio II Gen.;2Є gen. Bombardero corto alcance;Einfacher taktischer Weltkriegsbomber;Bombowiec krуtkiego zasiкgu II generacji;;Бомбардировщик ближ.действ.2 пок.;;;X
MODEL_15_3;3rd gen. Short range Bomber;;Bombardiere a corto raggio III Gen.;3Є gen. Bombardero corto alcance;Spдter taktischer Weltkriegsbomber;Bombowiec krуtkiego zasiкgu III generacji;;Бомбардировщик ближ.действ.3 пок.;;;X
MODEL_15_4;Interwar Tactical Bomber;Bombardier tactique entre 2 guerres;Bombardiere tattico interbellico;Bombardero tбctico de entreguerras;Vorkriegs-Taktischer Bomber;Bombowiec taktyczny z I w. њw.;;Межвоенный тактический бомбардировщик;;;X
MODEL_15_5;Early Tactical Bomber;Premier bombardier tactique;Bombardiere tattico rudimentale;Bombardero tбctico temprano;Frьher taktischer Bomber;Wczesny bombowiec taktyczny;;Ранний тактический бомбардировщик;;;X
MODEL_15_6;Basic Tactical Bomber;Bomb. tactique I;Bombardiere tattico di base;Bombardero tбctico bбsico;Einfacher taktischer Bomber;Podst. bombowiec taktyczny;;Базовый тактический бомбардировщик;;;X
MODEL_15_7;Improved Tactical Bomber;Bomb. tactique II;Bombardiere tattico migliorato;Bombardero tбctico mejorado;Verbesserter taktischer Bomber;Ulepszony bombowiec taktyczny;;Улучшенный тактический бомбардировщик;;;X
MODEL_15_8;Advanced Tactical Bomber;Bomb. tactique III;Bombardiere tattico avanzato;Bombardero tбctico avanzado;Fortschrittlicher taktischer Bomber;Zaaw. bombowiec taktyczny;;Усовершенствованный тактический бомбардировщик;;;X
MODEL_15_9;Early Turbojet Tactical Bomber;;;Bombardero tбctico a turborreaccion temprano;;Wczesny turboodrz. bombowiec taktyczny;;Ранний реактивный тактический бомбардировщик;;;X
MODEL_15_10;Basic Turbojet Tactical Bomber;;;Bombardero tбctico a turborreaccion bбsico;;Podst. turboodrz. bombowiec taktyczny;;Реактивный тактический бомбардировщик;;;X
MODEL_15_11;Improved Turbojet Tactical Bomber;;;Bombardero tбctico a turborreaccion mejorado;;Ulepsz. turboodrz. bombowiec taktyczny;;Улучш.реакт.такт.бомбардировщик;;;X
MODEL_15_12;Advanced Turbojet Tactical Bomber;;;Bombardero tбctico a turborreaccion avanzado;;Zaaw. turboodrz. bombowiec taktyczny;;Усов.реакт.такт.бомбардировщик;;;X
MODEL_16_0;Early Naval Bomber;;Bombardiere navale rudimentale;Bombardero Naval Temprano;Frьher Marinebomber;Wczesny bombowiec okrкtowy;;Ранний морской бомбардировщик;;;X
MODEL_16_1;Interwar Naval Bomber;;Bombardiere navale interbellico;Bombardero Naval de entreguerras;Vorkriegsmarinebomber;Miкdzywojenny bombowiec okrкtowy;;Межвоенный морской бомбардировщик;;;X
MODEL_16_2;Basic Naval Bomber;Bomb. naval I;Bombardiere navale di base;Bombardero naval bбsico;Einfacher Marinebomber;Podst. bombowiec okrкtowy;;Базовый морской бомбардировщик;;;X
MODEL_16_3;Improved Naval Bomber;Bomb. naval II;Bombardiere navale migliorato;Bombardero naval mejorado;Verbesserter Marinebomber;Ulepszony bombowiec okrкtowy;;Улучшенный морской бомбардировщик;;;X
MODEL_16_4;Advanced Naval Bomber;Bombardier naval III;Bombardiere navale avanzato;Bombardero naval avanzado;Fortschrittlicher Marinebomber;Zaaw. bombowiec okrкtowy;;Усовершенствованный морской бомбардировщик;;;X
MODEL_16_5;Turbojet Naval Bomber;Bombardier naval а turborйacteur;Bombardiere navale a turbogetto;Bombardero naval a turborreacciуn;Turbojet-Marinebomber;Turboodrz. bombowiec okrкtowy;;Ранний палубный реактивный бомбардировщик;;;X
MODEL_16_6;Basic Turbojet Naval Bomber;;;Bombardero naval a turborreacciуn bбsico;;Podstawowy turboodrz. bombowiec morski;;Палубный реактивный бомбардировщик;;;X
MODEL_16_7;Improved Turbojet Naval Bomber;Bombardier naval а turborйacteur II;Bombardiere Navale a Turbogetto Migliorato;Bombardero naval a turborreacciуn mejorado;Verb. Turbojet-Marinebomber;Ulepszony turboodrzutowy bombowiec morski;;Улучш.палуб.реакт.бомбардировщик;;;X
MODEL_16_8;Advanced Turbojet Naval Bomber;;;Bombardero naval a turborreacciуn avanzado;;Zaawansowany turboodrz. bombowiec morski;;Усов.палуб.реакт.бомбардировщик;;;X
MODEL_17_0;1916 Ground attack plane;;;;;;;;;;X
MODEL_17_1;1917 Ground attack plane;;;;;;;;;;X
MODEL_17_2;1918 Ground attack plane;;;;;;;;;;X
MODEL_17_3;1922 Ground attack plane;;;;;;;;;;X
MODEL_17_4;Early CAS;;CAS rudimentale;AAP temprano;Frьher Schlachtflieger;Wczesne CAS;;Ранний штурмовик;;;X
MODEL_17_5;Basic CAS;BEP I;CAS di base;AAP bбsico;Einfacher Schlachtflieger;Podstawowe CAS;;Базовый штурмовик;;;X
MODEL_17_6;Improved CAS;BEP II;CAS migliorato;AAP mejorado;Verbesserter Schlachtflieger;Ulepszone CAS;;Улучшенный штурмовик;;;X
MODEL_17_7;Semi-modern CAS;;CAS semi-moderno;AAP semimoderno;Halbmoderner Schlachtflieger;Powojenne CAS;;Полусовременный штурмовик;;;X
MODEL_17_8;Advanced CAS;BEP III;CAS avanzato;AAP avanzado;Fortschrittlicher Schlachtflieger;Zaawansowane CAS;;Усовершенствованный штурмовик;;;X
MODEL_17_9;Turbojet CAS;BEP а turborйacteur;CAS a turbogetto;AAP a turborreacciуn;Turbojet-Schlachtflieger;Turboodrz. CAS;;Реактивный штурмовик;;;X
MODEL_17_10;Improved Turbojet CAS;BEP йquipй de MAS;Equip CAS AS;Misil a-t de AAP;ASM-Schlachtflieger;CAS przeciwko okr. podw.;;Штурмовик, осн. ракетой 'воздух-земля';;;X
MODEL_17_11;Advanced Turbojet CAS;Bombardier en piquй а turborйacteur II;Bombardiere CAS a Turbogetto Migliorato;AAP a turborreacciуn mejorado;Verb. Turbojet-Schlachtflieger;Ulepszony turboodrzutowiec CAS;;Улучш.реактивный штурмовик;;;X
MODEL_18_0;Early Transport Plane;;Velivolo da trasporto rudimentale;Aviуn de transporte temprano;Frьhes Transportflugzeug;Wczesny samolot transportowy;;Ранний транспортный самолет;;;X
MODEL_18_1;Basic Transport Plane;Avion de transport I;Velivolo da trasporto di base;Aviуn de transporte bбsico;Einfaches Transportflugzeug;Podst. samolot transportowy;;Базовый транспортный самолет;;;X
MODEL_18_2;Improved Transport Plane;Avion de transport II;Velivolo da trasporto migliorato;Aviуn de transporte mejorado;Verbessertes Transportflugzeug;Ulepszony samolot transportowy;;Улучшенный транспортный самолет;;;X
MODEL_18_3;Advanced Transport Plane;Avion de transport III;Velivolo da trasporto avanzato;Aviуn de transporte avanzado;Fortschrittliches Transportflugzeug;Zaaw. samolot transportowy;;Усов. транспортный самолет;;;X
MODEL_18_4;Semi-Modern Transport Plane;Transport aйrien semi-moderne;Aereo da Trasporto Semi Moderno;Aviуn de transporte semimoderno;Halbmodernes Transportflugzeug;Prawie nowoczesny transportowiec lotniczy;;Полусовр. транспортный самолет;;;X
MODEL_18_5;Modern Transport Plane;Transport aйrien moderne;Aereo da Trasporto Moderno;Aviуn de transporte moderno;Modernes Transportflugzeug;Nowoczesny transportowiec lotniczy;;Совр. транспортный самолет;;;X
MODEL_19_0;Flying Bomb;Bombe volante;Bomba volante;Bomba volante;Flugbombe;Lataj№ca bomba;;Самолет-снаряд;;;X
MODEL_20_0;Strategic Rocket;Fusйe;Razzo volante;Cohete volante;Flugrakete;Rakieta niekierowana;;Стратегическая ракета;;;X
MODEL_20_1;Ballistic Missile;Missile balistique;Missile balistico;Misil balнstico;Ballistische Rakete;Rakieta balistyczna;;Баллистическая ракета;;;X
MODEL_20_2;ICBM;ICBM;Missile intercontinentale;ICBM;ICBM;ICBM;;Межконтинентальная баллистическая ракета;;;X
MODEL_21_0;Turret Battleship;;Nave da Guerra a torrette;Turret Battleship;Geschьtztьrme;Okrкt pancerny;;Броненосец;;;X
MODEL_21_1;Predreadnought;;Predreadnought;Predreadnought;Vor-Dreadnought;Pancernik Predreadnought;;Предредноут;;;X
MODEL_21_2;Dreadnought;;Dreadnought;Dreadnought;Dreadnought;Pancernik Dreadnought;;Дредноут;;;X
MODEL_21_3;Superdreadnought;;Superdreadnought;Superdreadnought;Superdreadnought;Pancernik Superdreadnought;;Супердредноут;;;X
MODEL_21_4;Early Battleship;;Corazzata veloce;Acorazado Temprano;Schnelles Schlachtschiff;Wczesny pancernik;;Быстроходный линкор;;;X
MODEL_21_5;Fast Battleship;;Corazzata veloce;Acorazado rбpido;Schnelles Schlachtschiff;Szybki pancernik;;Быстроходный линкор;;;X
MODEL_21_6;Interwar Battleship;;Corazzata interbellica;Acorazado de entreguerras;Vorkriegsschlachtschiff;Miкdzywoj. pancernik;;Межвоенный линкор;;;X
MODEL_21_7;Improved Battleship;Cuirassй II;Corazzata migliorata;Acorazado Mejorado;Verbessertes Schlachtschiff;Ulepszony pancernik;;Улучшенный линкор;;;X
MODEL_21_8;Semi-Modern Battleship;Cuirassй semi-moderne;Corazzata semi-moderna;Acorazado semimoderno;Halbmodernes Schlachtschiff;Powoj. pancernik;;Полусовр.линкор;;;X
MODEL_21_9;Modern Battleship;Cuirassй moderne;Nave da Guerra Moderna;Acorazado moderno;Modernes Schlachtschiff;Nowoczesny pancernik;;Современный линкор;;;X
MODEL_21_10;Nuclear Battleship;Cuirassй nuclйaire;Corazzata nucleare;Acorazado nuclear;Atomares Schlachtschiff;Pancernik z nap. nukl.;;Атомный линкор;;;X
MODEL_21_12;Super-heavy Battleship;Cuirassй super lourd;Corazzata superpesante;Acorazado superpesado;Superschweres Schlachtschiff;Bardzo ciкїki pancernik;;Супертяжелый линкор;;;X
MODEL_21_13;Improved Super-heavy Battleship;Cuirassй ultralourd II;Corazzata superpesante migliorata;Acorazado superpesado mejorado;Verb. superschw. Schlachtschiff;Ulepszony superciкїki pancernik;;Улучш.супертяжелый линкор;;;X
MODEL_21_14;Nuclear Super-heavy Battleship;;Corazzata superpesante nucleare;Acorazado superpesado nuclear;Superschw. Nuklear Schlachtschiff;Superciкїki pancernik nuklearny;;Атомный супертяжелый линкор;;;X
MODEL_22_0;Protected Cruiser;Croiseur lйger Grande Guerre;Incrociatore protetto;Crucero ligero de la Gran Guerra;Leichter Vorkriegskreuzer;Lekki kr№їownik z I w. њw.;;Бронепалубный крейсер;;;X
MODEL_22_1;Scout Cruiser;Premier croiseur lйger ;Incrociatore da esplorazione;Crucero ligero temprano;Frьher leichter Kreuzer;Wczesny lekki kr№їownik;;Крейсер-скаут;;;X
MODEL_22_2;Early Light Cruiser;Premier croiseur lйger ;Incrociatore leggero rudimentale;Crucero ligero temprano;Frьher leichter Kreuzer;Wczesny lekki kr№їownik;;Ранний легкий крейсер;;;X
MODEL_22_3;Interwar Light Cruiser;Croiseur lйger I;Incrociatore leggero interbellico;Crucero ligero bбsico;Einfacher leichter Kreuzer;Podst. lekki kr№їownik;;Межвоенный легкий крейсер;;;X
MODEL_22_4;Improved Light Cruiser;Croiseur lйger II;Incrociatore leggero potenziato;Crucero ligero mejorado;Verbesserter leichter Kreuzer;Ulepszony lekki kr№їownik;;Улучшенный легкий крейсер;;;X
MODEL_22_5;Semi-Modern Light Cruiser;Croiseur lйger semi-moderne;Incrociatore leggero semi-moderno;Crucero ligero semimoderno;Halbmoderner leichter Kreuzer;Powoj. lekki kr№їownik;;Полусовр.легкий крейсер;;;X
MODEL_22_6;Modern Light Cruiser;Croiseur lйger moderne;Incrociatore Leggero Moderno;Crucero ligero moderno;Moderner leichter Kreuzer;Nowoczesny lekki kr№їownik;;Современный легкий крейсер;;;X
MODEL_22_7;Advanced Light Cruiser;Croiseur lйger III;Incrociatore leggero avanzato;Crucero ligero avanzado;Fortschrittlicher leichter Kreuzer;Zaaw. lekki kr№їownik;;Усовершенствованный легкий крейсер;;;X
MODEL_22_8;Missile Light Cruiser;Croiseur lйger III;Incrociatore leggero con missili;Crucero ligero avanzado;Leichter Raketenkreuzer;Zaaw. lekki kr№їownik;;Ракетный легкий крейсер;;;X
MODEL_22_9;Nuclear Light Cruiser;;Incrociatore leggero nucleare;Crucero ligero nuclear;Leichter Nuklearkreuzer;Lekki kr№їownik nuklearny;;Атомный легкий крейсер;;;X
MODEL_23_0;Armoured Frigate;;Fregata corazzata;Fragata;Fregatte;Pancerna fregata;;Бронированный фрегат;;;X
MODEL_23_1;Armoured Cruiser;;Incrociatore corazzato;Crucero;Kreuzer;Kr№їownik pancerny;;Броненосный крейсер;;;X
MODEL_23_2;Early Heavy Cruiser;Premier croiseur lourd;Incrociatore pesante rudimentale;Crucero pesado temprano;Frьher schwerer Kreuzer;Wczesny ciкїki kr№їownik;;Ранний тяжелый крейсер;;;X
MODEL_23_3;Interwar Heavy Cruiser;;Incrociatore pesante interbellico;Crucero pesado de entreguerras;Schwerer Vorkriegskreuzer;Miкdzywoj. ciкїki kr№їownik;;Межвоенный тяжелый крейсер;;;X
MODEL_23_4;Improved Heavy Cruiser;Croiseur lourd II;Incrociatore pesante migliorato;Crucero pesado mejorado;Verbesserter schwerer Kreuzer;Ulepszony ciкїki kr№їownik;;Улучшенный тяжелый крейсер;;;X
MODEL_23_5;Semi-Modern Heavy Cruiser;Croiseur lourd semi-moderne;Incrociatore pesante semi-moderno;Crucero pesado semimoderno;Halbmoderner schwerer Kreuzer;Powoj. ciкїki kr№їownik;;Полусовр. тяжелый крейсер;;;X
MODEL_23_6;Modern Heavy Cruiser;Croiseur lourd moderne (CA);Incrociatore Pesante Moderno;Crucero pesado moderno;Moderner schwerer Kreuzer;Nowoczesny ciкїki kr№їownik;;Современный тяжелый крейсер;;;X
MODEL_23_7;Advanced Heavy Cruiser;Croiseur lourd III;Incrociatore pesante avanzato;Crucero pesado avanzado;Fortschrittlicher schwerer Kreuzer;Zaaw. ciкїki kr№їownik;;Усовершенствованный тяжелый крейсер;;;X
MODEL_23_8;Missile Heavy Cruiser;;Incrociatore pesante con missili;Crucero pesado de misiles;Schwerer Raketenkreuzer;Ciкїki kr№їownik rakietowy;;Ракетный тяжелый крейсер;;;X
MODEL_23_9;Nuclear Heavy Cruiser;Croiseur lourd nuclйaire;Incrociatore pesante nucleare;Crucero pesado nuclear;Schwerer Atomkreuzer;Ciкїki kr№їownik z nap. nukl.;;Атомный тяжелый крейсер;;;X
MODEL_24_0;Early Battlecruiser;Premier croiseur CC;Incrociatore da battaglia rudimentale;Crucero de batalla temprano;Frьher Schlachtkreuzer;Wczesny kr№їownik liniowy;;Ранний линейный крейсер;;;X
MODEL_24_1;Improved Battlecruiser;Croiseur CC II;Incrociatore da battaglia potenziato;Crucero de batalla mejorado;Verbesserter Schlachtkreuzer;Ulepszony kr№їownik liniowy;;Улучшенный линейный крейсер;;;X
MODEL_24_2;Heavy Battlecruiser;;Incrociatore da battaglia pesante;Crucero de batalla pesado;Schwerer Schlachtkreuzer;Ciкїki kr№їownik liniowy;;Тяжелый линейный крейсер;;;X
MODEL_24_3;Interwar Battlecruiser;;Incrociatore da battaglia interbellico;Crucero de batalla entreguerras;Vorkriegsschlachtkreuzer;Miкdzywoj. kr№їownik liniowy;;Межвоенный линейный крейсер;;;X
MODEL_24_4;Semi-Modern Battlecruiser;Croiseur CC semi-moderne;Incrociatore da battaglia semi-moderno;Crucero de batalla semimoderno;Halbmoderner Schlachtkreuzer;Powoj. kr№їownik liniowy;;Полусовременный линейный крейсер;;;X
MODEL_24_5;Modern Battlecruiser;Croiseur CC moderne;Incrociatore da Battaglia Moderno;Crucero batalla moderno;Moderner Schlachtkreuzer;Nowoczesny kr№їownik liniowy;;Современный линейный крейсер;;;X
MODEL_24_6;Nuclear Battlecruiser;Croiseur CC nuclйaire;Incrociatore da battaglia nucleare;Crucero de batalla nuclear;Atomarer Schlachtkreuzer;Kr№їownik liniowy z nap. nukl.;;Атомный линейный крейсер;;;X
MODEL_25_0;Torpedo Gunboat;;Torpediniera;Lancha lanza-torpedos;Torpedoboot;Јуdџ torpedowa;;Торпедная канонерка;;;X
MODEL_25_1;Fleet Destroyer;Premier destroyer;Cacciatorpediniere rudimentale;Destructor temprano;Frьher Zerstцrer;Wczesny niszczyciel;;Эскадренный миноносец;;;X
MODEL_25_2;Turbine Destroyer;Destroyer I;Cacciatorpediniere I;Destructor bбsico;Einfacher Zerstцrer;Podst. niszczyciel;;Турбинный эсминец;;;X
MODEL_25_3;Weltkrieg Destroyer;Destroyer Grande Guerre;Cacciatorpediniere della grande guerra;Destructor de la Gran Guerra;Vorkriegs-Zerstцrer;Niszczyciel z I w. њw.;;Эсминец ПМВ;;;X
MODEL_25_4;Large Destroyer;;Cacciatorpediniere II;Destructor;Grosser Zerstцrer;Wielki niszczyciel;;Большой эсминец;;;X
MODEL_25_5;Improved Destroyer;Destroyer II;Cacciatorpediniere migliorato;Destructor mejorado;Verbesserter Zerstцrer;Ulepszony niszczyciel;;Улучшенный эсминец;;;X
MODEL_25_6;Semi-Modern Destroyer;Destroyer semi-moderne;Cacciatorpediniere semi-moderno;Destructor semimoderno;Halbmoderner Zerstцrer;Powoj. niszczyciel;;Полусовременный эсминец;;;X
MODEL_25_7;Modern Destroyer;Destroyer moderne;Cacciatorpediniere Moderno;Destructor moderno;Moderner Zerstцrer;Nowoczesny niszczyciel;;Современный эсминец;;;X
MODEL_25_8;Advanced Destroyer;Destroyer III;Cacciatorpediniere avanzato;Destructor avanzado;Fortschrittlicher Zerstцrer;Zaaw. niszczyciel;;Усовершенствованный эсминец;;;X
MODEL_25_9;Missile Destroyer;;Cacciatorpediniere con missili;Destructor con misiles;Raketenzerstцrer;Niszczyciel rakietowy;;Ракетный эсминец;;;X
MODEL_26_0;Converted Carrier;Porte-avions Grande Guerre;Portaerei della Grande Guerra;Portaaviones de la Gran Guerra;Vorkriegs-Flugzeugtrдger;Lotniskowiec z I w. њw.;;Переоборудованный авианосец;;;X
MODEL_26_1;Early Carrier;Premier porte-avions;Portaerei rudimentale;Portaaviones temprano;Frьher Flugzeugtrдger;Wczesny lotniskowiec;;Ранний авианосец;;;X
MODEL_26_2;Fleet Carrier;;Portaerei di base;Portaaviones;Flottentrдger;Lotniskowiec floty;;Базовый авианосец;;;X
MODEL_26_3;Improved Carrier;Porte-avion II;Portaerei migliorata;Portaaviones mejorado;Verbesserter Flugzeugtrдger;Ulepszony lotniskowiec;;Улучшенный авианосец;;;X
MODEL_26_4;Semi-Modern Carrier;Porte-avions semi-moderne;Portaerei semi-moderna;Portaaviones semimoderno;Halbmoderner Flugzeugtrдger;Powoj. lotniskowiec;;Полусовременный авианосец;;;X
MODEL_26_5;Modern Carrier;Porte-avions moderne;Portaerei Moderna;Portaaviones moderno;Moderner Flugzeugtrдger;Nowoczesny lotniskowiec;;Современный авианосец;;;X
MODEL_26_6;Advanced Carrier;Porte-avion III;Portaerei avanzata;Portaaviones avanzado;Fortschrittlicher Flugzeugtrдger;Zaaw. lotniskowiec;;Усовершенствованный авианосец;;;X
MODEL_26_7;Supercarrier;Porte-avion super-lourd III;Portaerei avanzata ultra-pesante;Portaaviones superpesado avanzado;Fortschrittlicher superschwerer Flugzeugtrдger;Zaaw. bardzo ciкїki lotniskowiec;;Суперавианосец;;;X
MODEL_26_8;Nuclear Carrier;Porte-avions nuclйaire;Portaerei nucleare;Portaaviones nuclear;Atomarer Flugzeugtrдger;Lotniskowiec z nap. nukl.;;Атомный авианосец;;;X
MODEL_27_0;Seaplane Carrier;;Porta idrovolanti;Porta-hidroaviones ;Flugzeugmutterschiff;Statek lotniskowy;;Гидроавиатранспорт;;;X
MODEL_27_1;Converted Light Carrier;Porte-avions lйger II;Portaerei leggera convertita;Portaaviones ligero bбsico;Einfacher Geleittrдger;Podstawowy lekki lotniskowiec;;Ранний легкий авианосец;;;X
MODEL_27_2;Early Escort Carrier;Porte-avions lйger I;Portaerei Leggera rudimentale;Portaaviones ligero temprano;Frьher Geleittrдger;Wczesny lekki lotniskowiec;;Базовый легкий авианосец;;;X
MODEL_27_3;Improved Escort Carrier;Porte-avions lйger III;Portaerei Leggera migliorata;Portaaviones ligero mejorado;Verbesserter Geleittrдger;Ulepszony lekki lotniskowiec;;Улучшенный легкий авианосец;;;X
MODEL_27_4;Semi Modern Escort Carrier;Porte-avions lйger semi-moderne;Portaerei Leggera Semi Moderna;Portaaviones ligero semimoderno;Halbmoderner Geleittrдger;Prawie nowoczesny lekki lotniskowiec;;Полусовр. легкий авианосец;;;X
MODEL_27_5;Modern Escort Carrier;Porte-avions lйger moderne;Portaerei Leggera Moderna;Portaaviones ligero moderno;Moderner Geleittrдger;Nowoczesny lekki lotniskowiec;;Современный легкий авианосец;;;X
MODEL_27_6;Advanced Escort Carrier;Porte-avions lйger IV;Portaerei Leggera avanzata;Portaaviones ligero avanzado;Fortgeschrittener Geleittrдger;Zaawansowany lekki lotniskowiec;;Усоверш. легкий авианосец;;;X
MODEL_28_0;Dive Boat;Navire amphibie;Nave da immersione;Barco sumergible;Tauchboot;Јуdџ nurkowa;;Ранняя подлодка;;;X
MODEL_28_1;Diesel Submarine;;Sottomarino Diesel;Submarino Diesel;Diesel U-Boot;Јуdџ podw. z napкdem Diesla;;Дизельная подлодка;;;X
MODEL_28_2;Ocean-going Submarine;;Sottomarino oceanico;Submarino transoceбnico;Hochsee U-Boot;Oceaniczny okr. podwodny;;Океанская подлодка;;;X
MODEL_28_3;Interwar Submarine;;Sottomarino interbellico;Submarino de entreguerras;Vorkriegs U-boot;Miкdzywoj. okr. podwodny;;Межвоенная подлодка;;;X
MODEL_28_4;Improved Submarine;;Sottomarino migliorato;Submarino mejorado;Verb. U-Boot;Ulepsz. okr. podwodny;;Улучшенная подлодка;;;X
MODEL_28_5;Long Range Submarine;Sous-marin long rayon d’action ;Sottomarino ad ampio raggio;Submarino de gran alcance;Langstrecken-U-Boot;Okr. podw. dalekiego zasiкgu;;Подлодка дальнего действия;;;X
MODEL_28_6;Extended Range Submarine;Sous-marin long rayon d’action ;Sottomarino ad ampio raggio;Submarino de gran alcance;Langstrecken-U-Boot;Okr. podw. dalekiego zasiкgu;;Усовершенств.подлодка;;;X
MODEL_28_7;Diesel-electric Submarine;Sous-marin йlectrique;Sottomarino elettrico;Submarino elйctrico;Elektro-U-Boot;Elektryczny okrкt podwodny;;Дизель-электрическая подлодка;;;X
MODEL_28_8;Semi-Modern Submarine;Sous-marin semi-moderne;Sottomarino semi-moderno;Submarino semimoderno;Halbmodernes U-Boot;Powoj. okrкt podw.;;Полусовр. подлодка;;;X
