# ;HEARTS OF IRON! Doomsday;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##### Open this document in Excel, version 5 or later.;;;;;;;;;;;X
##### To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;;X
##### Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;;X
##### Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;;X
##### Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;;X
##### Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;;X
##### Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;;X
##### Place the cursor in cell C1 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost column while still having the string names/comments and the English original text in the left and middle column;;;;;;;;;;;X
##### CAREFULLY read the instructions in cells B18 ? B36;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES TO TRANSLATORS:;;;;;;;;;;X
##;=====================;;;;;;;;;;X
##;;;;;;;;;;;X
##;1) '%s' is for indicating where another string is inserted, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X
##;2) '%d' is for indicating where another integer value is inserted, and MAY NEVER BE REMOVED! If there are more than one '%d' in a string, they may not change places. ('%.1f' is used in exactly the same way but for non-integer values ?  '%c%d' is used for values that are displayed with a '+' or '-' sign in front, DO NOT CHANGE, ADD, OR REMOVE!);;;;;;;;;;X
##;3) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.';;;;;;;;;;X
##;4) The characters '#' (hashmark), semicolon, '%' (percentage sign), '?' (paragraph sign), quotation marks and '\' (backslash) MAY NOT BE USED (except when used as control codes ? this will otherwise create serious problems!!! Quotation marks may not even be used in comments -- use a 'citation mark' (single) instead if necessary!);;;;;;;;;;X
##;5) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X
##;6) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X
##;7) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X
##;8) No formatting can be done in this file. To change the colour of a text, insert the following codes in front of the word:;;;;;;;;;;X
##;§W = white text;;;;;;;;;;X
##;§Y = orange text;;;;;;;;;;X
##;Note that the colour change will be applied to all words after the code, until the end of the line that the word is printed on. If several words should have a colour change, put the code in front of each of them to be on the safe side. If only one word should have a colour change, make sure to reset the colour after the word.;;;;;;;;;;X
##;9) Unless otherwise specifically stated, length of words and texts does not really matter THAT much (message boxes, rollover help boxes and buttons WILL stretch to fit the text string) ? however you will notice once the translation is inserted that space IS limited in quite a few areas? so be brief, and try not to use words that are considerably longer than the English original.;;;;;;;;;;X
##;10) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X
##;11) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X
##;12) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not  exported into the actual text database file);;;;;;;;;;X
##;;;;;;;;;;;X
##;WHEN DONE: save as 'Semicolon Separated (.csv)' format, and make sure the file is called 'Text.csv'.;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTE: If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#  ========================;==========;==========;==========;========;==========;==========;==========;==========;;==========;X
#LANGUAGE;English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#########################################;;;;;;;;;;;X
######### GENERAL TEXT STRINGS #########;;;;;;;;;;;X
#########################################;;;;;;;;;;;X
##;;;;;;;;;;;X
SPY3MASSS_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY3MASSS_1;%s has succeeded in influencing the global opinion;%s a réussit d'influencer opinion globale;%s e' riuscito ad influenzare l'opinione generale;%s ha conseguido influir en la opinión que el mundo tiene;%s gelang die Beeinflussung der Weltmeinung;%s: Uda³o siê wp³yn¹æ na œwiatowe pogl¹dy;;;;;X
SPY3MASSS_2;about;sur;su;de;über;na temat:;;;;;X
SPY3MASSS_3;%s;%s;%s;%s;%s.;%s;;;;;X
SPY3MASSS_4;%s;%s;%s;%s;%s;%s;;;;;X
SPY3MASSS_5;;;;;;;;;;;X
SPY3MASSS_6;;;;;;;;;;;X
SPY3MASSS_LOG;%s has succeeded in influencing the global opinion about %s. %s;%s a réussit d'influencer opinion globale sur %s. %s;%s e' riuscito ad influenzare l'opinione generale su %s. %s;%s ha conseguido influir en la opinión que el mundo tiene de %s. %s;%s gelang die Beeinflussung der Weltmeinung über %s. %s;%s: Uda³o siê wp³yn¹æ na œwiatowe pogl¹dy na temat: %s. %s;;;;;X
SPY3MASSS_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY3BLUEF_SETUP;When others failed to steal a blueprint;Quand quelqu'un a échoué de voler des plans;Quando altri non riescono a rubare un progetto;Cuando otros no consigan robar planos;Wenn der Diebstahl einer Blaupause einer anderen Nation misslang;Kiedy innym nie uda siê ukraœæ planów;;;;;X
SPY3BLUEF_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY3BLUEF_1;%s has failed to steal blueprints;%s a échoué de voler des plans;%s non e' riuscito a rubare un progetto ;%s no ha conseguido robar planos ;%s misslang der Diebstahl einer Blaupause;%s: Nie uda³o siê ukraœæ planów;;;;;X
SPY3BLUEF_2;from;de;da;a;von;z:;;;;;X
SPY3BLUEF_3;%s;%s;%s;%s;%s.;%s;;;;;X
SPY3BLUEF_4;%s;%s;%s;%s;%s;%s;;;;;X
SPY3BLUEF_5;;;;;;;;;;;X
SPY3BLUEF_6;;;;;;;;;;;X
SPY3BLUEF_LOG;%s has failed to steal blueprints from %s. %s;%s a échoué de voler des plans de %s. %s;%s non e' riuscito a rubare un progetto da %s. %s;%s no ha conseguido robar planos a %s. %s;%s misslang der Diebstahl einer Blaupause von %s. %s;%s: Nie uda³o siê ukraœæ planów z: %s. %s ;;;;;X
SPY3BLUEF_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY3BLUES_SETUP;When others managed to steal a blueprint;Quand autres ont volé des plans;Quando altri riescono a rubare un progetto;Cuando otros consigan robar planos;Wenn der Diebstahl einer Blaupause einer anderen Nation gelang;Kiedy innym uda siê ukraœæ plany ;;;;;X
SPY3BLUES_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY3BLUES_1;%s has succeeded in stealing the blueprint;%s ont volé les plans;%s e' riuscito a rubare un progetto per;%s ha conseguido robar unos planos;%s gelang der Diebstahl einer Blaupause ;%s: Uda³o siê ukraœæ plany:;;;;;X
SPY3BLUES_2;for;pour;di;a;für;do;;;;;X
SPY3BLUES_3;%s;%s;%s;(%s);%s;%s;;;;;X
SPY3BLUES_4;from;de;da;a;von;z:;;;;;X
SPY3BLUES_5;%s;%s;%s;%s;%s.;%s;;;;;X
SPY3BLUES_6;%s;%s;%s;%s;%s;%s;;;;;X
SPY3BLUES_LOG;%s has succeeded in stealing the blueprint for %s from %s.  %s;%s ont volé les plans pour %s de %s. %s;%s e' riuscito a rubare un progetto per %s da %s. %s;%s ha conseguido robar unos planos (%s) a %s. %s;%s gelang der Diebstahl einer Blaupause für '%s' von %s.  %s;%s: Uda³o siê ukraœæ plany: %s z: %s. %s;;;;;X
SPY3BLUES_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY3DTEF_SETUP;When others failed to delay a techteam;Quand quelqu'un a échoué de ralentir une équipe de recherche;Quando altri non riescono a rallentare un gruppo di ricerca;Cuando otros no consigan sabotear a un equipo técnico;Wenn es jemandem misslingt ein Techteam zu behindern;Kiedy innym nie uda siê opóŸniæ badañ;;;;;X
SPY3DTEF_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST INFORMATION;RAPORT WYWIADU;;;;;X
SPY3DTEF_1;%s has failed to delay a techteam ;%s ont échoué de ralentir une équipe de recherche;%s non e' riuscito a rallentare un gruppo di ricerca;%s no han conseguido sabotear a un equipo técnico ;%s ist es misslungen ein Techteam;%s: Nie uda³o siê opóŸniæ badañ;;;;;X
SPY3DTEF_2;in;de;in;en;in;w:;;;;;X
SPY3DTEF_3;%s;%s;%s;%s;%s ;%s;;;;;X
SPY3DTEF_4;%s;%s;%s;%s;zu behindern. \n%s;%s;;;;;X
SPY3DTEF_5;;;;;;;;;;;X
SPY3DTEF_6;;;;;;;;;;;X
SPY3DTEF_LOG;%s has failed to delay a techteam in %s. %s;%s ont échoué de ralentir une équipe de recherche de %s;%s non e' riuscito a rallentare un gruppo di ricerca in %s.;%s no ha conseguido sabotear a un equipo técnico en %s.;%s ist es misslungen ein Techteam in %s zu behindern.;%s: Nie uda³o siê opóŸniæ badañ w: %s.;;;;;X
SPY3DTEF_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY3DTES_SETUP;When others succeeded to delay a techteam;Quand quelqu'un a ralenti une équipe de recherche;Quando altri riescono a rallentare un gruppo di ricerca;Cuando otros consigan sabotear a un equipo técnico;Wenn es jemandem gelingt ein Forschungsteam zu behindern;Kiedy innym uda siê opóŸniæ badania;;;;;X
SPY3DTES_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST INFORMATION;RAPORT WYWIADU;;;;;X
SPY3DTES_1;%s has succeeded in delaying ;%s a ralenti;%s e' riuscito a rallentare;%s ha conseguido sabotear;%s hat erfolgreich;%s: Uda³o siê;;;;;X
SPY3DTES_2;the techteam;équipe de recherche;un gruppo di ricerca;al equipo técnico;des Forschungsteam;opóŸniæ badania:;;;;;X
SPY3DTES_3;%s;%s;%s;%s;%s;%s;;;;;X
SPY3DTES_4;in;en;in;en;in ;w:;;;;;X
SPY3DTES_5;%s;%s;%s;%s;%s;%s;;;;;X
SPY3DTES_6;%s;%s;%s;%s;in seiner Forschung behindert.\n%s;%s;;;;;X
SPY3DTES_LOG;%s has succeeded in delaying the techteam %s in %s. %s;%s a ralenti équipe %s en %s. %s;%s e' riuscito a rallentare un gruppo di ricerca %s in %s. %s;%s ha conseguido sabotear al equipo técnico %s en %s. %s;%s hat erfolgreich des Forschungsteam %s behindert in %s. %s.;%s: Uda³o siê opóŸniæ badania %s w: %s. %s;;;;;X
SPY3DTES_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY3PRODF_SETUP;When others fail to delay production;Quand quelqu'un a échoué de ralentir la production;Quando altri non riescono a rallentare la produzione;Cuando otros no consigan sabotear la producción;Wenn die Behinderung der Produktion einer anderen Nation misslang;Kiedy innym nie uda siê opóŸniæ produkcji;;;;;X
SPY3PRODF_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY3PRODF_1;%s has failed in delaying production;%s a échoué de ralentir la production;%s non e' riuscito a rallentare la produzione;%s no ha conseguido sabotear la producción;%s misslang die Behinderung der Produktion ;%s: Nie uda³o siê opóŸniæ produkcji;;;;;X
SPY3PRODF_2;in;en;in;en;in;w:;;;;;X
SPY3PRODF_3;%s;%s;%s;%s;%s.;%s;;;;;X
SPY3PRODF_4;%s;%s;%s;%s;%s;%s;;;;;X
SPY3PRODF_5;;;;;;;;;;;X
SPY3PRODF_6;;;;;;;;;;;X
SPY3PRODF_LOG;%s has failed in delaying production in %s. %s;%s a échoué de ralentir la production en %s. %s;%s non e' riuscito a rallentare la produzione in %s;%s no ha conseguido sabotear la producción en %s. %s;%s misslang die Behinderung der Produktion in %s. %s;%s: nie uda³o siê opóŸniæ produkcji w: %s. %s;;;;;X
SPY3PRODF_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY3FPS_SETUP;When others fund partisans;Quand quelqu'un a financé des partisans;Quando altri finanziano i partigiani;Cuando otros financien a partisanos;Wenn die Finanzierung von Partisanen einer anderen Nation gelang;Kiedy inni zaopatruj¹ partyzantów w finanse;;;;;X
SPY3FPS_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY3FPS_1;%s has successfully funded partisans ;%s a finance des partisans;%s e' riuscito a finanziare i partigiani;%s ha conseguido financiar a partisanos;%s gelang die Finanzierung von Partisanen;Pañstwo: %s zasili³o finansowo partyzantów;;;;;X
SPY3FPS_2;in;en;in;en;in;w:;;;;;X
SPY3FPS_3;%s;%s;%s;%s;%s.;%s;;;;;X
SPY3FPS_4;%s;%s;%s;%s;%s;%s;;;;;X
SPY3FPS_5;;;;;;;;;;;X
SPY3FPS_6;;;;;;;;;;;X
SPY3FPS_LOG;%s has successfully funded partisans in %s. %s;%s a finance des partisans en %s %s;%s e' riuscito a finanziare i partigiani in %s. %s;%s ha conseguido financiar a partisanos en %s. %s;%s gelang die Finanzierung von Partisanen in %s. %s;Pañstwu: %s uda³o siê zasiliæ finansowo partyzantów w: %s. %s;;;;;X
SPY3FPS_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY3FPF_SETUP;When others fail to fund partisans;Quand quelqu'un a échoué de subventionner des partisans;Quando altri non riescono a finanziare i partigiani;Cuando otros no consigan financiar a partisanos;Wenn die Finanzierung von Partisanen einer anderen Nation misslang;Kiedy innym nie uda siê zaopatrzyæ partyzantów w finanse;;;;;X
SPY3FPF_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY3FPF_1;%s has failed to fund partisans ;%s a échoué de financer des partisans;%s non e' riuscito a finanziare i partigiani;%s no ha conseguido financiar a partisanos;%s misslang die Finanzierung von Partisanen ;Pañstwu: %s nie uda³o siê zasiliæ finansowo partyzantów;;;;;X
SPY3FPF_2;in;en;in;en;in;w:;;;;;X
SPY3FPF_3;%s;%s;%s;%s;%s.;%s;;;;;X
SPY3FPF_4;%s;%s;%s;%s;%s;%s;;;;;X
SPY3FPF_5;;;;;;;;;;;X
SPY3FPF_6;;;;;;;;;;;X
SPY3FPF_LOG;%s has failed to fund partisans in %s. %s;%s a échoué de financer des partisans en %s. %s;%s non e' riuscito a finanziare i partigiani in %s. %s;%s no ha conseguido financiar a partisanos en %s. %s;%s misslang die Finanzierung von Partisanen in %s. %s;Pañstwu: %s nie uda³o siê zasiliæ finansowo partyzantów w: %s. %s;;;;;X
SPY3FPF_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY3PRODS_SETUP;When others managed to delay production;quand les autres on reussi à saboter la production;Quando altri riescono a rallentare la produzione;Cuando otros consigan sabotear la producción;Wenn die Behinderung der Produktion einer anderen Nation gelang;Kiedy innym uda siê opóŸniæ produkcji;;;;;X
SPY3PRODS_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY3PRODS_1;%s has disrupted the production;%s a reussi à saboter la production;%s e' riuscito a interrompere la produzione;%s ha conseguido sabotear la producción;%s gelang die Behinderung der Produktion ;Pañstwu: %s Uda³o siê opóŸniæ produkcji:;;;;;X
SPY3PRODS_2;of;du;di;de;von;do:;;;;;X
SPY3PRODS_3;%s;%s;%s;%s;%s;%s;;;;;X
SPY3PRODS_4;in;en;in;en;in;w:;;;;;X
SPY3PRODS_5;%s;%s;%s;%s;%s.;%s;;;;;X
SPY3PRODS_6;%s;%s;%s;%s;%s;%s;;;;;X
SPY3PRODS_LOG;%s has disrupted production of %s In %s. %s;%s a reussi à saboter la production du %s en %s. %s;%s Abbiamo interrotto la produzione di %s in %s. %s;%s ha interrumpido la producción %s de %s. %s;%s gelang die Behinderung der Produktion von %s in %s. %s.;Pañstwu: %s uda³o siê opóŸniæ produkcji: %s do: %s. %s;;;;;X
SPY3PRODS_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY3AF_SETUP;When others failed to send a spy;Quand quelqu'un a échoué d'envoyer un espion;Quando altri non riescono ad inviare una spia;Cuando otros no consigan enviar a un espía;Wenn die Platzierung eines Spions einer anderen Nation misslang;Kiedy innym nie uda siê wys³aæ szpiega;;;;;X
SPY3AF_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY3AF_1;%s tried but failed to send a spy;%s a échoué d'envoyer un espion;%s ha tentato invano di mandare una spia;%s ha intentado, que no conseguido, enviar a un espía;%s misslang die Platzierung eines Spions;Pañstwo: %s nieudanie próbowa³o wys³aæ szpiega ;;;;;X
SPY3AF_2;to;à;a;a;in;do:;;;;;X
SPY3AF_3;%s;%s;%s;%s;%s.;%s;;;;;X
SPY3AF_4;%s;%s;%s;%s;%s;%s;;;;;X
SPY3AF_5;;;;;;;;;;;X
SPY3AF_6;;;;;;;;;;;X
SPY3AF_LOG;%s tried but failed to send a spy to %s. %s;%s a échoué d'envoyer un espion à %s. %s;%s ha tentato invano di mandare una spia a %s. %s;%s ha intentado, que no conseguido, enviar a un espía a %s. %s;%s mislang die Platzierung eines Spions in %s. %s;Pañstwu: %s nie uda³o siê wys³aæ szpiega do: %s. %s;;;;;X
SPY3AF_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY3AS_SETUP;When others send a spy;Quand quelqu'un a envoyé un espion;Quando altri riescono ad inviare una spia;Cuando otros envíen a un espía;Wenn die Platzierung eines Spions einer anderen Nation gelang;Kiedy inni wyœl¹ szpiega;;;;;X
SPY3AS_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY3AS_1;%s has sent a spy;%s a envoyé un espion ;%s ha inviato una spia;%s han enviado a un espía;%s gelang die Platzierung eines Spions ;Pañstwo: %s wys³a³o szpiega ;;;;;X
SPY3AS_2;to;à;a;a;in;do:;;;;;X
SPY3AS_3;%s;%s;%s;%s;%s.;%s;;;;;X
SPY3AS_4;%s;%s;%s;%s;%s;%s;;;;;X
SPY3AS_5;;;;;;;;;;;X
SPY3AS_6;;;;;;;;;;;X
SPY3AS_LOG;%s has sent a spy to %s. %s;%s a envoyé un espion à %s;%s ha inviato una spia a %s. %s;%s han enviado un espía a %s. %s;%s gelang die Platzierung eines Spions in %s. %s;Pañstwo: %s wys³a³o szpiega do: %s. %s;;;;;X
SPY3AS_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY3ASF_SETUP;When others failed to assassinate a minister;Quand quelqu'un a échoué d'assassiner un ministre;Quando altri non riescono ad assassinare un ministro;Cuando otros no consigan asesinar a un ministro;Wenn die Ermordung eines Ministers einer anderen Nation misslang.;Kiedy innym nie uda siê zabiæ ministra;;;;;X
SPY3ASF_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY3ASF_1;%s tried but failed to assassinate;%s a échoué d'assassiner ;%s non e' riuscito ad assassinare un ministro;%s ha intentado, que no conseguido, asesinar;%s misslang die Ermordung ;Pañstwu: %s nie uda³o siê zabiæ:;;;;;X
SPY3ASF_2;the minister;le ministre;il ministro;el ministro;von;ten ministra;;;;;X
SPY3ASF_3;%s;%s;%s;%s;%s;%s;;;;;X
SPY3ASF_4;in;en;in;en;in;w:;;;;;X
SPY3ASF_5;%s;%s;%s;%s;%s;%s;;;;;X
SPY3ASF_6;%s;%s;%s;%s;%s;%s;;;;;X
SPY3ASF_LOG;%s tried but failed to assassinate %s in %s. %s;%s a échoué d'assassiner %s en %s. %s;%s non e' riuscito ad assassinare %s in %s. %s;%s ha intentado, que no conseguido, asesinar a %s en %s. %s;%s misslang die Ermordung von %s in %s. %s;Pañstwu: %s nie uda³o siê zabiæ: %s w: %s. %s;;;;;X
SPY3ASF_BTN1;Ok;Ok;Ok;Aceptar;OK;Ok;;;;;X
#;;;;;;;;;;;X
SPY3ASS_SETUP;When others assassinate a minister;Quand quelqu'un a assassiné un ministre;Quando altri riescono ad assassinare un ministro;Cuando otros asesinen a un ministro;Wenn die Ermordung eines Ministers einer anderen Nation gelang;Kiedy inni zabij¹ ministra;;;;;X
SPY3ASS_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY3ASS_1;%s has assassinated;%s a assassiné ;%s ha assassinato;%s ha asesinado;%s gelang die Ermordung ;%s: Zabito:;;;;;X
SPY3ASS_2;the minister;le ministre;il ministro;el ministro;von;ten ministra;;;;;X
SPY3ASS_3;%s;%s;%s;%s;%s;%s;;;;;X
SPY3ASS_4;in;en;in;en;in;w:;;;;;X
SPY3ASS_5;%s;%s;%s;%s;%s;%s;;;;;X
SPY3ASS_6;%s;%s;%s;%s;%s;%s;;;;;X
SPY3ASS_LOG;%s has assassinated %s in %s. %s;%s a assassiné %s en %s. %s;%s ha assassinato %s in %s. %s;%s ha asesinado a %s en %s. %s;%s gelang die Ermordung von %s in %s. %s;%s: Zabito: %s w: %s. %s;;;;;X
SPY3ASS_BTN1;Ok;Ok;Ok;Aceptar;OK;Ok;;;;;X
#;;;;;;;;;;;X
#;;;;;;;;;;;X
SPY2DNUCS_SETUP;When somebody has destroyed our nuke;Quand quelqu'un a détruit un missile nucléaire;Quando qualcuno ha distrutto una bomba nucleare;Cuando alguien nos destruya un arma nuclear;Wenn die Zerstörung einer unserer Nuklearraketen gelang;Kiedy ktoœ zniszczy³ bombê atomow¹;;;;;X
SPY2DNUCS_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY2DNUCS_1;A spy from %s has succeeded to destroy one of our nuclear missiles;Un espion %s a détruit un missile nucléaire;Una spia %s e' riuscita a distruggere un missile nucleare;Un espía %s ha conseguido destruirnos un misil nuclear;%s gelang die Zerstörung einer unserer Nuklearraketen;Szpiegowi %s uda³o siê zniszczyæ ³adunek atomowy;;;;;X
SPY2DNUCS_2;%s;de;in;en;%s;w:;;;;;X
SPY2DNUCS_3;;%s;%s;%s;;%s;;;;;X
SPY2DNUCS_4;;%s;%s;%s;;%s;;;;;X
SPY2DNUCS_5;;;;;;;;;;;X
SPY2DNUCS_6;;;;;;;;;;;X
SPY2DNUCS_LOG;%s has destroyed one of our nuclear missiles. %s;%s a détruit un missile nucléaire de %s. %s;%s ha distrutto un missile nucleare in %s. %s;%s ha destruido uno de nuestros misiles nucleares. %s;%s gelang die Zerstörung einer Nuklearrakete in %s. %s;%s niszcz. ³ad. atomowy w: %s. %s;;;;;X
SPY2DNUCS_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY2DNUCF_SETUP;When somebody failed to destroy our nuke;Quand quelqu'un a échoué à détruire une arme nucléaire;Quando qualcuno non e' riuscito a distruggere una bomba nucleare;Cuando alguien no consiga destruir nuestra arma nuclear;Wenn die Zerstörung einer unserer Nuklearraketen misslang;Kiedy komuœ nie uda³o siê zniszczyæ bomby atomowej;;;;;X
SPY2DNUCF_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU;;;;;X
SPY2DNUCF_1;A spy from %s has failed to destroy one of our nuclear missiles;Un espion %s a échoué de détruire un missile nucléaire;Una spia %s non e' riuscita a distruggere un missile nucleare;Un espía %s no ha conseguido destruir uno de nuestros misiles nucleares;%s misslang die Zerstörung einer Nuklearrakete in;Szpiegowi %s nie uda³o siê zniszczyæ ³adunku atomowego ;;;;;X
SPY2DNUCF_2;%s;en;in;en;%s;w:;;;;;X
SPY2DNUCF_3;;%s;%s;%s;;%s;;;;;X
SPY2DNUCF_4;;%s;%s;%s;;%s;;;;;X
SPY2DNUCF_5;;;;;;;;;;;X
SPY2DNUCF_6;;;;;;;;;;;X
SPY2DNUCF_LOG;%s failed to destroy one of our nuclear missiles. %s;%s a échoué de détruire un missile nucléaire de %s. %s;%s non e' riuscita a distruggere un missile nucleare in %s. %s;%s no ha conseguido destruir uno de nuestros misiles nucleares. %s;%s misslang die Zerstörung einer Nuklearrakete in %s. %s;%s nie zniszcz. ³adunku atomowego w: %s. %s;;;;;X
SPY2DNUCF_BTN1;Ok;Ok;Ok;Aceptar;Ok;Ok;;;;;X
#;;;;;;;;;;;X
SPY2COUF_SETUP;When others counter espionage fails;Quand quelqu'un a échoué à éliminer des espions;Quando il controspionaggio fallisce;Cuando el contraespionaje de otros falle;Wenn Gegenspionage einer anderen Nation fehlschlug;Kiedy kontrwywiad zawiedzie;;;;;X
SPY2COUF_HEADER;INTELLIGENCE BRIEFING;RAPPORT DES SERVICES SECRETS;RAPPORTO DEI SERVIZI SEGRETI;INFORME DE INTELIGENCIA;GEHEIMDIENST-BESPRECHUNG;RAPORT WYWIADU ;;;;;X
SPY2COUF_1;%s failed to find and kill a spy;%s a échoué à éliminer un espion;%s non e' riuscito a trovare ed uccidere una spia;%s no ha conseguido encontrar y matar a un espía.;%s misslang;%s: Nie uda³o siê odnaleŸæ i zabiæ szpiega.;;;;;X
SPY2COUF_2;;;;;das Auffinden von Spionen in den eigenen Reihen.;;;;;;X
SPY2COUF_3;;;;;;;;;;;X
